gene_id	MCL1.DG	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
19739	4010	7069	4940	5384	3830	4954	2547
65331	14	10	11	19	19	11	33
31586	61	43	57	56	82	70	34
61686	314	270	253	231	323	166	260
77585	10	9	14	11	16	6	9
39433	513	371	762	512	331	502	347
62665	407	474	660	469	404	257	642
56973	71	59	82	78	84	73	112
25969	9126	18565	16471	14423	5140	11754	12613
98500	204	109	106	220	204	283	173
100418	383	216	121	304	352	304	338
53640	20	23	14	17	13	21	11
44373	4	5	5	3	1	3	3
75550	22	40	36	49	43	19	26
95549	51	236	93	107	163	141	164
81235	35	70	48	39	60	44	66
50552	772	850	701	644	531	681	747
51074	0	1	1	2	2	1	1
86575	9	12	11	5	20	19	15
100785	1	5	1	2	6	6	7
85169	2051	5626	2234	3043	4311	5162	8784
18426	76	26	47	43	66	26	42
48090	53	56	65	78	39	76	40
72503	15	17	25	17	9	15	12
81924	1107	798	854	706	1183	1131	696
37117	53	48	94	70	73	70	58
52278	275	322	367	244	328	361	291
90961	6	4	6	5	4	3	8
59363	2561	1142	771	1932	1551	665	1245
18585	495	461	258	555	369	271	472
65074	361	427	497	451	253	395	747
16478	1228	1107	2272	1297	1307	2266	2279
99218	45	97	142	99	90	116	94
30684	164	131	64	129	62	67	103
88227	629	349	763	725	633	418	357
45340	350	621	567	915	709	854	567
69524	65	67	87	70	56	48	82
57405	118	157	151	118	117	115	100
34291	88	53	64	99	54	78	76
65906	366	321	451	571	539	412	546
56546	840	1435	927	1010	968	518	474
44400	136	178	83	227	103	130	137
13333	4455	6244	7324	5768	5586	6374	6242
37681	5	5	8	6	12	8	3
101184	75	84	75	88	73	66	135
63231	4004	4662	2994	6375	3961	5447	3354
47485	68	80	77	62	45	61	69
82609	8	3	3	3	6	8	9
41295	2641	1801	3358	1836	3052	2458	2118
12664	476	557	625	421	386	414	351
60821	19	12	14	14	10	8	15
57714	724	518	466	480	402	774	331
25637	20	6	16	17	15	18	25
74976	11	10	8	9	8	25	28
46251	126	115	124	60	85	117	152
99593	52	60	74	59	42	56	52
83848	35	32	35	37	20	18	28
80199	55	64	80	53	93	85	111
23249	22	21	15	17	9	16	26
54410	107	86	117	144	154	149	162
35501	146	125	129	107	75	150	146
75944	630	396	663	779	771	770	741
57256	58	38	22	43	50	78	34
36010	16	13	9	7	14	7	9
34390	6	9	10	17	14	6	11
85918	58	68	86	77	87	170	48
50086	3683	2357	2545	2054	4361	2377	2104
95018	787	866	940	875	570	610	1170
66336	48	49	39	22	52	35	36
18632	974	574	1107	937	830	978	740
56402	4	18	14	20	12	8	18
82477	1250	1506	963	1653	1040	940	597
35107	70	37	86	72	53	103	115
22747	809	589	869	845	786	602	494
53141	661	414	329	488	548	402	506
72482	55	226	191	156	148	146	240
56152	248	323	252	272	216	445	312
43695	18	10	10	27	35	19	8
78916	56	139	109	178	149	170	144
36982	726	1217	751	456	1623	1769	1107
35184	67793	80863	59430	42552	65406	108867	35706
29917	451	557	467	624	492	677	637
66668	151	261	219	225	219	249	132
58440	34	32	16	19	17	37	22
82642	1248	890	599	1720	1357	1947	1748
65793	2	5	2	4	6	5	6
51556	11	32	18	45	48	16	24
51732	258	194	294	198	340	246	158
83344	26	11	9	6	10	18	10
29319	4332	2064	3267	2623	4029	2702	2779
98680	805	1457	1014	2166	1902	1213	1114
92445	60	53	49	17	34	29	17
31550	66	54	46	73	28	56	32
52109	22	16	8	6	8	7	2
61137	9	13	6	7	2	10	11
26777	343	259	410	405	273	258	247
62763	553	1365	949	930	866	795	781
43992	378	78	247	442	326	203	174
93420	328	250	276	226	373	333	165
27312	60	53	57	39	26	43	18
90900	281	260	318	171	253	295	385
55381	12	5	6	14	9	6	13
17019	165	105	121	177	226	59	215
82494	1769	2679	1226	2752	4743	4528	2951
31412	1393	1804	1845	1494	1580	2833	1818
92997	25	42	36	15	76	50	66
18068	51	37	80	95	94	56	45
47477	2333	2667	2083	2647	2676	1908	1970
73628	5934	6609	2955	7174	3809	5621	4341
64580	6	13	10	19	6	10	22
57421	64	56	47	50	45	83	53
98727	189	99	384	145	361	228	300
43737	1530	1774	2644	1780	1073	1646	1611
95106	31	18	38	39	20	47	19
33196	305	337	546	610	301	446	845
80074	63	74	108	105	73	78	64
54432	25085	45759	26647	35965	32540	36310	32031
76688	444	495	362	558	192	330	318
49262	82	155	96	119	133	135	126
20071	104	106	61	108	123	110	83
55186	1432	906	1765	1476	2313	1271	1328
32733	494	497	383	387	397	708	216
40321	27	4	13	13	23	17	14
95036	129	260	316	148	303	232	217
42002	10	9	9	6	20	14	12
17343	28	36	22	23	49	32	19
86439	18	13	15	12	10	13	12
51976	13	10	6	12	10	7	14
81068	22	37	31	24	38	26	44
70088	25	18	16	25	17	24	26
69622	934	332	667	214	479	257	517
39698	893	390	751	843	571	805	874
25470	100	87	98	103	80	68	74
51705	15	3	15	16	22	15	15
14107	731	2067	2025	2524	2000	1204	545
87625	5	1	1	6	6	2	2
61353	2	7	3	4	1	2	1
76008	831	541	551	557	573	478	327
100999	500	597	673	337	535	450	659
89167	938	1691	1596	2318	2086	1937	1623
88027	136	145	101	115	127	76	77
83882	9	11	3	13	13	21	15
16862	25	77	55	66	50	21	33
79622	686	441	643	344	653	322	355
91640	52	22	64	27	7	25	20
85276	36	56	22	25	27	50	28
76496	5	18	6	21	17	23	19
13313	15	22	14	13	12	12	19
12059	460	1004	630	663	1116	393	687
81826	379	318	503	333	200	261	383
93954	11	12	44	12	36	46	36
74428	23	37	37	18	38	23	41
83087	25	80	42	25	29	87	41
95829	847	318	453	322	388	567	695
23246	14	22	17	30	19	35	21
73806	145	66	116	82	101	152	92
41292	2	5	2	3	3	5	0
77340	21	16	21	10	6	11	13
48646	360	212	175	595	196	311	360
91747	1138	633	853	976	1054	772	943
61470	15	28	27	23	38	43	39
49195	26	47	20	34	35	21	31
72240	486	599	976	803	275	975	749
31337	56	59	52	59	86	76	96
29870	46	58	11	47	43	42	44
53001	413	223	579	335	311	251	450
37175	124	212	240	124	158	342	174
94329	843	1626	1093	907	1979	1477	1281
51935	770	703	792	1275	712	360	707
77666	47	39	37	45	42	54	64
16101	234	100	61	84	98	73	92
55499	96	112	137	156	81	39	61
72589	9	8	8	10	14	14	12
46022	48	21	29	17	27	24	25
38705	923	690	752	1764	727	1102	610
26956	12	1	3	1	6	4	2
16949	1186	1461	1217	873	970	1291	1049
63469	108	173	194	311	368	235	297
41742	83	87	83	121	51	120	62
21202	502	466	307	219	410	475	349
18138	337	349	269	521	416	322	454
11336	1792	1984	1731	964	2486	1147	2027
83230	68	128	101	238	156	99	93
46302	54	100	52	45	67	93	54
94490	57	83	62	123	54	99	112
46182	4005	5280	10061	7824	4090	5367	3672
40511	933	1331	1582	2413	2423	1680	1961
94607	37	23	38	23	21	12	29
34224	45	97	45	68	104	61	50
54907	37	29	97	96	121	74	52
77912	242	239	179	132	160	217	84
29161	337	432	233	136	297	102	129
97937	13964	12594	17647	13929	16113	14075	19329
88178	1	6	5	2	5	9	8
72058	1026	1276	765	1629	1615	1142	840
89172	572	340	402	447	289	254	225
19003	22	34	16	27	24	35	22
90926	181	118	67	88	69	41	77
46953	40	133	97	118	93	85	122
91669	103	149	138	129	108	136	108
54645	648	942	3062	2347	1915	2795	1327
31762	4	9	1	10	4	5	4
57131	2368	1879	2228	2134	2112	1899	2091
41223	51	180	243	147	41	167	128
27530	3982	2651	2888	2629	4111	2633	1602
77000	454	259	384	314	422	298	269
37465	2992	1047	1998	1645	3289	2376	1285
30033	428	282	406	502	466	321	492
33627	641	1420	2320	1651	1172	705	1115
60018	108	229	228	125	188	194	262
55916	36	16	15	33	33	29	33
81865	832	505	405	590	1464	391	505
74410	835	752	842	786	768	642	564
84600	15734	11144	14593	15157	10820	6961	9249
77274	4	0	6	3	3	5	0
56307	46	104	146	125	152	98	105
88174	1103	1416	965	1102	2107	1513	1361
29536	12	15	8	16	14	5	4
59254	57	104	74	70	86	100	69
86000	6582	16699	8054	11207	19382	4971	9825
36462	2730	1638	1153	2375	3750	1559	2702
62524	24	33	13	26	41	21	46
76232	1298	2957	2851	1673	1568	1746	2609
87733	1561	1863	1741	1376	1239	1236	1404
64861	654	294	1236	678	636	783	859
64581	230	600	234	402	279	415	529
81478	282	240	398	438	504	580	440
13101	22	31	35	18	26	17	7
35012	81	33	59	43	35	47	39
42690	683	699	451	853	733	663	806
13227	256	222	290	143	143	154	238
41422	3855	6936	5752	11921	3489	6163	4206
30633	82	74	72	84	102	123	98
86776	0	1	2	4	0	5	3
88631	68	94	47	97	114	62	79
52684	327	347	327	164	178	374	299
75063	311	461	300	463	242	223	195
85228	221	182	135	171	150	272	125
52083	40	27	22	22	18	37	41
12686	2787	2944	3603	2439	2339	2791	4075
51923	26	49	88	74	84	44	82
60190	537	423	617	1021	217	941	582
33693	111	54	72	70	70	77	54
100169	10	10	15	23	8	23	7
29818	1881	2761	3152	2755	2080	3654	3439
65768	1	1	1	3	0	2	3
50217	15	25	19	16	34	26	27
53156	220	326	544	279	515	396	320
93129	30	186	137	97	211	284	106
16190	564	426	516	409	1236	543	631
16094	85	182	160	94	85	132	177
24645	35	57	46	51	47	35	72
20615	11917	13807	6215	8728	8740	9759	14881
39991	146	53	179	86	110	75	52
80691	79	197	131	186	153	113	68
73585	27	3	15	19	17	32	25
69145	47	16	26	30	22	22	13
93291	821	309	702	612	319	726	403
89356	589	350	578	545	609	662	262
16385	166	159	153	147	156	279	198
96718	28	76	79	38	44	101	47
29682	550	681	526	474	561	567	477
36949	3	4	10	8	4	8	9
41331	87	84	86	87	82	59	96
40131	96	65	100	100	69	95	115
43163	40	16	30	22	14	25	25
47235	259	166	343	157	152	170	182
96556	18	35	23	24	24	31	19
14914	52	21	22	32	42	28	29
74346	3748	9142	10166	18880	7715	8322	11835
23346	384	873	855	359	651	316	571
71598	867	1918	2237	997	2021	1750	1813
55749	224	264	230	84	253	212	144
13966	1478	699	710	1501	755	1221	948
83956	1176	767	518	387	562	686	767
93025	1098	1920	970	1545	1379	2668	1508
13742	11510	16628	15340	38286	14368	16362	17845
56920	89	206	217	161	229	265	130
63443	305	241	264	284	305	445	346
78527	107	91	95	171	146	141	71
38217	0	4	1	0	0	1	2
61647	11	8	3	12	2	14	18
51957	131	328	125	251	196	77	176
26614	430	561	335	336	465	339	329
18454	53	29	28	38	16	49	52
88769	1550	2692	2624	1277	1886	2208	1150
26255	3439	2727	2640	1434	1936	1842	2494
64449	47	43	72	56	64	68	85
55792	2276	3785	2940	1809	1514	4502	3169
36570	4416	5651	10210	4920	4698	4786	3226
63889	521	260	290	397	653	387	269
45227	31	26	19	30	18	29	19
23994	2428	3388	2492	3154	3083	2223	2051
28155	65	109	68	113	75	105	115
15354	67	69	55	76	58	80	60
93196	232	150	136	326	206	222	213
85218	33	44	39	59	77	31	47
96472	1878	1285	1447	1659	979	897	1305
90680	827	538	438	1312	853	1154	509
76383	2106	1351	2509	1955	3476	2418	1193
85005	705	766	772	428	580	623	324
33787	35	19	24	19	42	27	40
94916	192	154	132	131	82	111	142
16208	1148	722	713	535	1033	1036	1133
92051	83	51	48	104	113	101	86
96936	47218	66327	50525	61270	72355	34827	81501
11583	119	53	186	110	117	123	71
88876	47	63	31	49	47	47	52
76125	972	1021	2324	1594	1643	1433	1077
16309	789	734	548	884	727	472	481
50989	172	136	69	109	254	114	165
66717	141	142	175	98	74	95	70
68313	303	272	449	586	360	323	341
76862	679	907	718	550	1192	616	618
21266	1170	708	987	811	739	1009	715
68288	94	90	93	119	73	76	103
75077	230	309	249	318	272	341	307
65926	861	320	792	923	694	665	619
54182	294	1118	493	1005	1318	821	577
49748	0	1	0	0	1	0	0
65836	28	17	14	37	38	36	26
45867	21	36	34	63	24	44	14
48997	73	86	144	73	122	95	62
77394	286	237	238	284	208	210	208
71033	1145	1591	986	937	1583	790	1482
38810	375	555	461	533	357	715	410
40648	80	118	63	136	107	106	95
93922	119	291	205	277	351	364	541
96342	4778	5790	3913	12371	5838	17706	6534
74590	38	19	34	32	26	34	82
96845	387	278	281	313	308	326	262
37079	4233	2327	3897	3732	2369	2660	2418
61675	308	227	233	212	243	334	269
51363	3	2	3	4	1	2	5
49401	448	402	283	274	253	314	310
67962	69	72	58	49	59	47	81
48131	130	185	89	102	166	198	76
17746	1302	1146	1481	989	2027	1083	1417
89059	409	444	581	440	550	392	245
12985	128	107	133	54	43	66	62
75612	824	1493	1020	3199	2673	2245	948
78639	190	397	500	269	196	380	381
52351	169	132	207	242	187	135	113
70411	286	306	397	211	306	196	399
70333	405	334	156	359	668	319	230
85147	82	69	47	59	86	45	113
34992	61	31	83	51	88	26	47
32996	232	293	315	177	365	364	352
95246	20	27	30	29	25	17	18
77332	5	10	14	19	9	12	15
73778	3121	2180	1784	2200	2264	2512	1972
54818	134	120	101	103	90	97	61
80769	98	140	125	144	191	88	118
85250	115	114	179	118	106	178	92
42569	218	135	132	161	144	192	139
41190	221	145	206	141	92	149	164
21404	189	119	175	199	169	184	203
94846	36	21	37	20	31	26	18
58680	698	1913	2669	1627	1997	1819	2486
52182	46	61	17	41	26	56	25
74723	1041	1597	1343	1015	994	1478	741
69870	7	5	4	2	2	4	0
37615	3	17	21	8	22	4	18
29667	1194	1194	1055	1337	1405	1497	1026
54704	111	103	85	100	85	178	78
46946	40	28	50	41	46	65	74
23120	423	213	192	222	400	369	373
85817	20	23	30	26	20	12	14
96299	145	130	182	175	215	209	196
52402	2	4	2	1	1	0	1
44689	53	72	33	74	73	44	54
13788	35	31	38	50	59	54	47
81375	342	411	632	323	255	371	490
35058	1019	485	676	1004	1579	922	589
15178	36	32	29	42	18	27	22
67176	4088	5614	4119	2719	3642	6245	5475
86170	58	47	32	30	59	75	53
26432	4	4	7	8	8	6	4
81662	1	2	1	3	1	1	0
38067	2910	4193	4855	1914	4348	6412	3094
24475	145	83	50	85	66	94	120
28673	82	45	24	27	28	30	44
64598	35	27	48	14	35	33	54
30420	12	19	18	9	16	5	24
46324	3000	3738	3648	5595	4302	3309	5337
55276	179	158	175	144	118	99	146
25317	4742	6431	5586	5104	7362	6008	5617
47373	40	324	197	121	260	217	263
28904	0	1	2	1	1	2	1
44985	802	777	896	1220	816	1014	943
18334	90	140	101	133	117	265	137
56618	107	110	89	109	81	137	106
95922	3708	2046	4277	4214	5514	4313	2317
32252	133	90	101	66	76	129	119
44390	1801	1765	2337	2579	1196	1734	662
71656	206	114	174	220	206	225	124
46236	21	29	42	38	29	25	38
71892	400	722	567	347	454	551	474
66490	41	35	58	48	37	22	29
89763	2193	2162	1306	1202	1310	2028	2010
46541	592	725	1397	1708	1325	1066	1005
49766	125	268	162	118	199	208	118
89686	353	520	368	743	498	482	810
24969	595	570	427	469	520	221	384
66283	130	78	59	142	47	83	68
23689	641	1085	2463	1144	2127	1538	1284
99381	124	82	125	143	153	121	81
49062	838	419	300	479	390	595	646
93231	48	23	36	18	35	18	47
62475	160	129	149	331	219	150	185
85461	259	412	360	274	285	305	557
70784	50	42	27	31	26	38	21
101087	85	67	80	76	38	51	57
20504	20	89	29	62	52	84	68
54893	522	376	1036	562	404	751	619
37422	19	50	45	71	41	47	47
70574	336	483	178	509	294	224	270
18694	3148	4536	3229	1288	3510	3054	2605
69086	449	253	164	327	190	297	305
28210	7	8	11	3	9	5	6
82298	260	173	195	131	182	191	108
17756	1615	880	2050	1367	1293	1443	1631
52613	101	69	110	154	82	111	90
