gene_id	GSM2360001	GSM2360004	GSM2360005	GSM2360006
ENSMUSG00000110283	341	355	318	382
ENSMUSG00000195248	15	10	17	14
ENSMUSG00000188403	67	48	23	41
ENSMUSG00000120060	132	119	65	45
ENSMUSG00000176993	152	150	199	334
ENSMUSG00000162657	1842	1777	1236	1298
ENSMUSG00000215986	404	470	682	521
ENSMUSG00000216779	2	3	6	5
ENSMUSG00000173421	92	122	33	57
ENSMUSG00000118155	141	167	64	162
ENSMUSG00000172284	3146	4591	5455	4198
ENSMUSG00000160221	29	43	57	89
ENSMUSG00000198041	9	8	12	9
ENSMUSG00000158288	149	88	55	18
ENSMUSG00000108927	327	139	203	176
ENSMUSG00000165928	0	3	2	2
ENSMUSG00000153250	1225	1266	1450	1913
ENSMUSG00000122965	72	109	200	80
ENSMUSG00000179726	906	694	582	494
ENSMUSG00000167634	681	375	623	261
ENSMUSG00000206866	567	173	602	318
ENSMUSG00000184260	1583	1698	1894	2716
ENSMUSG00000149942	3638	3228	2769	4136
ENSMUSG00000123878	80	50	45	76
ENSMUSG00000204221	322	75	61	94
ENSMUSG00000181258	879	887	1269	1236
ENSMUSG00000186738	590	266	239	190
ENSMUSG00000151334	39	39	33	85
ENSMUSG00000126910	430	143	183	191
ENSMUSG00000100792	29	23	35	34
ENSMUSG00000157272	82	102	73	53
ENSMUSG00000168284	2	0	0	1
ENSMUSG00000182079	192	134	164	146
ENSMUSG00000168649	6462	5491	3790	6216
ENSMUSG00000121154	538	542	423	438
ENSMUSG00000159045	740	481	422	737
ENSMUSG00000132491	410	252	145	150
ENSMUSG00000186606	33	18	29	21
ENSMUSG00000200075	294	478	492	487
ENSMUSG00000199687	152	151	193	151
ENSMUSG00000201577	141	109	65	103
ENSMUSG00000140127	634	255	378	199
ENSMUSG00000183951	67	64	55	85
ENSMUSG00000157276	158	207	133	249
ENSMUSG00000130055	488	425	458	488
ENSMUSG00000178658	606	910	952	1064
ENSMUSG00000174520	143	176	241	103
ENSMUSG00000193643	776	687	562	779
ENSMUSG00000141998	193	223	275	133
ENSMUSG00000147948	0	1	3	1
ENSMUSG00000168130	1	2	3	6
ENSMUSG00000150251	129	66	82	89
ENSMUSG00000129154	47	25	34	9
ENSMUSG00000185397	467	572	261	621
ENSMUSG00000193871	19	17	10	9
ENSMUSG00000178696	81	95	66	56
ENSMUSG00000130333	35	75	45	45
ENSMUSG00000175220	27	36	45	34
ENSMUSG00000129114	64	28	55	55
ENSMUSG00000196442	135	119	114	84
ENSMUSG00000218135	129	190	226	166
ENSMUSG00000218893	40	58	63	55
ENSMUSG00000218378	430	182	245	196
ENSMUSG00000177335	356	532	576	441
ENSMUSG00000162436	78	78	108	48
ENSMUSG00000197064	50	39	41	69
ENSMUSG00000212997	50	36	36	29
ENSMUSG00000126787	68	80	13	53
ENSMUSG00000119894	73	55	38	35
ENSMUSG00000135889	101	173	134	169
ENSMUSG00000152475	30038	39218	22855	14860
ENSMUSG00000137984	1322	1279	1202	1338
ENSMUSG00000101609	157	141	158	301
ENSMUSG00000118535	924	497	770	458
ENSMUSG00000178703	810	393	471	890
ENSMUSG00000148047	2654	2905	2014	2219
ENSMUSG00000100817	1418	2656	975	2019
ENSMUSG00000148285	14	12	20	16
ENSMUSG00000158318	14003	7782	6694	9498
ENSMUSG00000173196	22	19	19	31
ENSMUSG00000217326	327	238	194	113
ENSMUSG00000179135	40	20	34	35
ENSMUSG00000127739	8	2	3	3
ENSMUSG00000102252	7	3	4	6
ENSMUSG00000156948	10490	10256	7421	4547
ENSMUSG00000111152	2962	3252	2126	3298
ENSMUSG00000101003	21	18	41	14
ENSMUSG00000163976	11	22	24	16
ENSMUSG00000127489	2063	2753	2796	2390
ENSMUSG00000131899	32	24	29	32
ENSMUSG00000190260	247	186	356	453
ENSMUSG00000130258	13158	7384	7319	7356
ENSMUSG00000207908	1042	545	810	668
ENSMUSG00000117938	3419	2744	1956	2319
ENSMUSG00000153327	162	168	358	280
ENSMUSG00000178434	6	6	3	8
ENSMUSG00000150950	33	32	48	15
ENSMUSG00000211031	5	4	4	8
ENSMUSG00000106856	409	317	319	191
ENSMUSG00000117158	14	3	22	24
ENSMUSG00000104698	197	247	396	220
ENSMUSG00000204640	63	49	60	56
ENSMUSG00000153736	28	46	47	19
ENSMUSG00000146545	354	409	502	306
ENSMUSG00000219131	77	76	53	34
ENSMUSG00000191675	46	35	31	24
ENSMUSG00000167114	1903	1010	735	553
ENSMUSG00000148981	124	253	178	230
ENSMUSG00000161767	5	8	10	5
ENSMUSG00000110626	1249	1221	2567	1339
ENSMUSG00000143969	6	8	7	12
ENSMUSG00000172980	251	239	177	245
ENSMUSG00000123253	442	355	371	400
ENSMUSG00000189523	72	69	54	42
ENSMUSG00000214830	15	23	19	23
ENSMUSG00000168989	79	101	124	67
ENSMUSG00000217608	44	77	135	68
ENSMUSG00000199870	16	19	10	22
ENSMUSG00000131774	763	1008	1043	715
ENSMUSG00000110211	55	26	38	51
ENSMUSG00000195682	32	44	17	39
ENSMUSG00000166245	4360	1800	1526	4107
ENSMUSG00000142505	41	50	53	51
ENSMUSG00000100000	24	8	11	10
ENSMUSG00000192060	96	148	113	74
ENSMUSG00000203496	174	132	186	167
ENSMUSG00000133302	170	151	117	206
ENSMUSG00000167478	10496	12064	6129	10586
ENSMUSG00000128512	46	57	59	27
ENSMUSG00000102135	2917	2208	3387	3854
ENSMUSG00000164092	969	1090	446	889
ENSMUSG00000184725	2356	3133	2999	3378
ENSMUSG00000136565	172	51	83	165
ENSMUSG00000214152	124	57	96	34
ENSMUSG00000184692	117	100	151	119
ENSMUSG00000192929	298	266	336	165
ENSMUSG00000117720	718	800	809	1091
ENSMUSG00000185001	5077	3192	6010	3217
ENSMUSG00000153050	2	9	3	5
ENSMUSG00000212519	954	1462	1012	2491
ENSMUSG00000163269	355	265	589	361
ENSMUSG00000213320	253	171	242	280
ENSMUSG00000168699	12	24	38	13
ENSMUSG00000161852	236	258	395	381
ENSMUSG00000198083	2	3	4	4
ENSMUSG00000171769	1886	1728	1739	1268
ENSMUSG00000186179	37	26	41	29
ENSMUSG00000108379	186	164	83	105
ENSMUSG00000123561	144	88	188	80
ENSMUSG00000146061	743	505	392	472
ENSMUSG00000112400	12	14	9	5
ENSMUSG00000159998	630	941	843	791
ENSMUSG00000141217	464	233	466	441
ENSMUSG00000182844	3208	4941	5277	2137
ENSMUSG00000203733	430	168	226	276
ENSMUSG00000141301	118	97	137	130
ENSMUSG00000121110	1	4	4	7
ENSMUSG00000166677	77	84	101	143
ENSMUSG00000215002	4030	4725	6650	3664
ENSMUSG00000189240	40	79	82	99
ENSMUSG00000174669	48	54	69	99
ENSMUSG00000107237	114	161	147	129
ENSMUSG00000211170	503	516	807	1026
ENSMUSG00000158195	4	4	6	10
ENSMUSG00000118321	9532	4321	5765	3711
ENSMUSG00000114885	345	373	481	695
ENSMUSG00000204995	1168	613	241	1366
ENSMUSG00000182323	104	112	132	113
ENSMUSG00000197501	3699	6067	14702	8509
ENSMUSG00000132131	42	75	55	67
ENSMUSG00000215944	1193	831	1043	1102
ENSMUSG00000209165	200	174	227	148
ENSMUSG00000210457	15	6	33	4
ENSMUSG00000138609	138	193	103	130
ENSMUSG00000172787	1684	671	641	612
ENSMUSG00000146671	68	74	56	62
ENSMUSG00000186431	37	39	118	48
ENSMUSG00000160661	133	116	94	278
ENSMUSG00000163635	22	38	39	34
ENSMUSG00000102355	29	11	10	22
ENSMUSG00000219607	299	249	105	151
ENSMUSG00000139198	28	22	28	10
ENSMUSG00000182211	374	623	450	522
ENSMUSG00000198522	451	583	874	634
ENSMUSG00000179614	2246	2055	3570	3152
ENSMUSG00000192264	1345	910	662	661
ENSMUSG00000126874	107	92	75	89
ENSMUSG00000182214	546	574	389	448
ENSMUSG00000150904	11	19	10	15
ENSMUSG00000205456	304	318	410	458
ENSMUSG00000115863	89	72	53	40
ENSMUSG00000188361	2014	3200	1448	1945
ENSMUSG00000122511	80	32	43	38
ENSMUSG00000191277	183	252	387	188
ENSMUSG00000213282	55	48	19	44
ENSMUSG00000148610	659	516	619	460
ENSMUSG00000203777	892	502	409	633
ENSMUSG00000113176	14	31	18	15
ENSMUSG00000215042	5837	13377	6568	8285
ENSMUSG00000212134	605	608	493	418
ENSMUSG00000186526	6	6	8	18
ENSMUSG00000176941	20	52	41	15
ENSMUSG00000105924	4	4	1	3
ENSMUSG00000129946	2	2	2	3
ENSMUSG00000112549	112	116	115	91
ENSMUSG00000164547	5	0	4	3
ENSMUSG00000192417	147	253	216	324
ENSMUSG00000199601	8	4	8	9
ENSMUSG00000188202	53	56	104	88
ENSMUSG00000195920	5061	3549	3794	3812
ENSMUSG00000135747	57	118	90	99
ENSMUSG00000209030	156	119	263	120
ENSMUSG00000188918	973	1439	2119	1524
ENSMUSG00000193128	75	75	145	89
ENSMUSG00000196714	260	452	543	417
ENSMUSG00000216835	36	18	20	33
ENSMUSG00000217726	125	66	94	101
ENSMUSG00000183974	232	198	179	205
ENSMUSG00000129836	163	170	157	186
ENSMUSG00000133761	44	17	58	21
ENSMUSG00000147248	152	203	194	327
ENSMUSG00000109079	419	1081	499	218
ENSMUSG00000107783	705	460	356	297
ENSMUSG00000168337	197	161	213	156
ENSMUSG00000168829	28	30	14	16
ENSMUSG00000166675	275	535	574	636
ENSMUSG00000217634	942	872	1147	1069
ENSMUSG00000210923	13	12	22	30
ENSMUSG00000102885	0	5	2	2
ENSMUSG00000135805	89	163	98	88
ENSMUSG00000115948	1029	689	2091	834
ENSMUSG00000114257	611	676	790	1063
ENSMUSG00000200322	6	12	12	9
ENSMUSG00000185335	4425	2920	2203	4517
ENSMUSG00000201114	88	23	19	23
ENSMUSG00000187916	1153	853	563	604
ENSMUSG00000151166	48	45	44	65
ENSMUSG00000195275	677	988	658	654
ENSMUSG00000135673	383	228	360	541
ENSMUSG00000153120	253	44	88	81
ENSMUSG00000142843	362	872	740	476
ENSMUSG00000143341	60	36	36	45
ENSMUSG00000210715	76	73	59	80
ENSMUSG00000201265	156	76	97	83
ENSMUSG00000126959	15	56	15	9
ENSMUSG00000206540	1637	882	811	761
ENSMUSG00000163251	461	1170	1124	387
ENSMUSG00000167379	147	103	71	123
ENSMUSG00000126087	19	8	19	22
ENSMUSG00000208111	166	438	451	378
ENSMUSG00000151740	188	175	177	299
ENSMUSG00000215698	394	534	498	392
ENSMUSG00000104889	43	60	191	140
ENSMUSG00000143535	135	103	73	78
ENSMUSG00000172159	2528	1323	1201	2182
ENSMUSG00000198614	60	26	59	37
ENSMUSG00000144077	279	120	81	103
ENSMUSG00000123627	3	2	2	2
ENSMUSG00000101770	49	48	63	42
ENSMUSG00000212096	44	46	31	31
ENSMUSG00000178916	110	53	57	50
ENSMUSG00000167851	513	490	317	568
ENSMUSG00000160405	77	51	29	69
ENSMUSG00000141370	287	325	414	370
ENSMUSG00000176233	59	62	57	60
ENSMUSG00000125816	69	80	70	66
ENSMUSG00000182210	4	5	1	4
ENSMUSG00000137511	499	268	247	340
ENSMUSG00000206817	463	669	1029	723
ENSMUSG00000164674	19	17	31	24
ENSMUSG00000210662	33	40	76	58
ENSMUSG00000122554	0	2	3	3
ENSMUSG00000156269	196	71	79	62
ENSMUSG00000197729	15	10	19	18
ENSMUSG00000166652	302	160	286	196
ENSMUSG00000101730	69	93	49	73
ENSMUSG00000196350	451	528	299	479
ENSMUSG00000116492	58	15	17	21
ENSMUSG00000156664	11	8	8	8
ENSMUSG00000210161	172	96	132	89
ENSMUSG00000119009	33	54	37	22
ENSMUSG00000186144	3796	3254	3168	4477
ENSMUSG00000106677	168	172	242	272
ENSMUSG00000162327	1956	1104	1369	2211
ENSMUSG00000207570	326	408	254	373
ENSMUSG00000126857	97	53	67	54
ENSMUSG00000139835	3	5	3	13
ENSMUSG00000177849	74	75	72	34
ENSMUSG00000156125	556	333	416	301
ENSMUSG00000103907	231	132	56	262
ENSMUSG00000119259	126	162	323	281
ENSMUSG00000181099	303	198	178	392
ENSMUSG00000135651	3	11	9	8
ENSMUSG00000160762	213	181	273	227
ENSMUSG00000148461	33	25	22	10
ENSMUSG00000119737	72	116	89	86
ENSMUSG00000126754	1625	1985	2446	1554
ENSMUSG00000140262	3	9	2	3
ENSMUSG00000127849	94	83	46	134
ENSMUSG00000101839	293	218	270	258
ENSMUSG00000152296	807	917	1167	1423
ENSMUSG00000120782	142	173	118	185
ENSMUSG00000122943	25	38	10	19
ENSMUSG00000166862	375	761	671	380
ENSMUSG00000197053	388	334	630	454
ENSMUSG00000115967	6	6	2	4
ENSMUSG00000217151	180	91	199	150
ENSMUSG00000182565	6	3	4	4
ENSMUSG00000103808	0	0	1	0
ENSMUSG00000114215	19	15	38	13
ENSMUSG00000175258	7	13	20	24
ENSMUSG00000219793	2	0	3	1
ENSMUSG00000208246	9860	2597	3293	3603
ENSMUSG00000163235	18	6	4	11
ENSMUSG00000144334	166	390	334	247
ENSMUSG00000128640	424	342	589	612
ENSMUSG00000153030	6835	12113	8784	11709
ENSMUSG00000203609	48	48	50	92
ENSMUSG00000157032	5072	3232	3512	5087
ENSMUSG00000104943	6	14	22	13
ENSMUSG00000101694	224	140	126	98
ENSMUSG00000204720	84	71	56	53
ENSMUSG00000216521	39	19	14	37
ENSMUSG00000119686	375	436	313	289
ENSMUSG00000164733	4319	3732	7111	6322
ENSMUSG00000141961	10935	12094	19506	10323
ENSMUSG00000213987	860	782	320	276
ENSMUSG00000173203	13	18	19	19
ENSMUSG00000114017	21	23	29	22
ENSMUSG00000185536	975	486	467	149
ENSMUSG00000192767	195	210	243	222
ENSMUSG00000116392	277	425	337	489
ENSMUSG00000154907	73	62	87	49
ENSMUSG00000193841	28	12	16	41
ENSMUSG00000154904	455	532	454	273
ENSMUSG00000186081	126	85	175	122
ENSMUSG00000177214	2773	2131	2634	3019
ENSMUSG00000172315	40	22	38	69
ENSMUSG00000186298	757	877	576	1407
ENSMUSG00000120198	2633	1854	3211	2633
ENSMUSG00000209114	8671	10082	8372	9445
ENSMUSG00000186212	10123	7510	10192	14323
ENSMUSG00000156504	18	19	16	27
ENSMUSG00000103096	17	9	18	12
ENSMUSG00000156944	201	76	255	208
ENSMUSG00000163786	53	48	41	32
ENSMUSG00000208244	1	3	1	2
ENSMUSG00000189748	3656	1646	1404	1739
ENSMUSG00000209007	412	144	393	797
ENSMUSG00000214370	643	1471	760	903
ENSMUSG00000117136	472	214	195	155
ENSMUSG00000124964	1685	737	1447	1146
ENSMUSG00000125547	211	217	274	350
ENSMUSG00000109434	158	173	122	224
ENSMUSG00000172969	7865	5338	6860	7168
ENSMUSG00000111012	16	13	11	13
ENSMUSG00000112060	831	578	616	337
ENSMUSG00000163209	7	6	4	3
ENSMUSG00000133470	2517	5973	3077	2859
ENSMUSG00000137546	79	83	88	103
ENSMUSG00000154114	10	17	16	15
ENSMUSG00000114399	9	4	7	3
ENSMUSG00000168392	103	185	109	60
ENSMUSG00000211288	7786	12851	8565	5376
ENSMUSG00000206459	1102	543	358	558
ENSMUSG00000145296	7	6	4	12
ENSMUSG00000135148	5	1	0	7
ENSMUSG00000157610	40338	19912	52037	44409
ENSMUSG00000189983	61	34	71	48
ENSMUSG00000181239	10	10	15	10
ENSMUSG00000191532	120	300	170	368
ENSMUSG00000164475	613	409	480	339
ENSMUSG00000168943	2308	5238	3589	3887
ENSMUSG00000128270	165	107	56	71
ENSMUSG00000164401	25	36	41	33
ENSMUSG00000198536	716	923	169	688
ENSMUSG00000133480	24	24	32	39
ENSMUSG00000115778	279	198	393	354
ENSMUSG00000216615	264	183	162	172
ENSMUSG00000130592	844	1066	876	1561
ENSMUSG00000154540	14	30	39	38
ENSMUSG00000159939	25	48	66	49
ENSMUSG00000145667	208	317	240	313
ENSMUSG00000160742	409	604	473	538
ENSMUSG00000144481	6	4	8	6
ENSMUSG00000197753	20	21	38	35
ENSMUSG00000140237	135	232	146	130
ENSMUSG00000131704	68	103	39	96
ENSMUSG00000180492	18340	17317	13179	11520
ENSMUSG00000205745	665	749	375	437
ENSMUSG00000151125	2350	2264	2415	1604
ENSMUSG00000102705	125	162	163	109
ENSMUSG00000114468	218	200	121	138
ENSMUSG00000209415	406	209	209	134
ENSMUSG00000136172	1655	624	1974	2443
ENSMUSG00000123356	56	81	94	143
ENSMUSG00000219741	2487	3425	3553	3445
ENSMUSG00000200204	30	25	39	66
ENSMUSG00000182168	1175	685	1151	998
ENSMUSG00000153545	238	435	195	232
ENSMUSG00000180370	58	158	70	34
ENSMUSG00000181085	4092	4552	3255	3626
ENSMUSG00000218845	1131	997	1216	745
ENSMUSG00000102136	96	129	89	108
ENSMUSG00000100754	30	30	29	38
ENSMUSG00000114378	1265	1317	573	1077
ENSMUSG00000139503	15	14	13	33
ENSMUSG00000201627	288	209	419	292
ENSMUSG00000122042	22	15	22	29
ENSMUSG00000163707	156	177	96	91
ENSMUSG00000104531	32	20	26	8
ENSMUSG00000127742	88	140	96	129
ENSMUSG00000183852	3530	5975	3934	3794
ENSMUSG00000214230	5918	5178	3773	2874
ENSMUSG00000198887	68	51	56	59
ENSMUSG00000126967	82	49	78	61
ENSMUSG00000169660	5	4	5	3
ENSMUSG00000171719	486	257	175	205
ENSMUSG00000142322	2365	1210	1072	899
ENSMUSG00000194748	23	13	14	34
ENSMUSG00000173754	46	23	18	13
ENSMUSG00000140471	182	203	267	175
ENSMUSG00000218102	74	25	43	36
ENSMUSG00000191103	300	132	243	107
ENSMUSG00000194991	3704	2529	2235	4157
ENSMUSG00000162416	239	288	528	494
ENSMUSG00000149012	468	564	598	529
ENSMUSG00000108553	5998	6720	5496	7434
ENSMUSG00000158193	739	351	241	189
ENSMUSG00000164678	571	461	344	562
ENSMUSG00000204074	133	160	248	160
ENSMUSG00000119129	33	44	27	28
ENSMUSG00000164960	1530	3386	2645	4204
ENSMUSG00000128032	10	7	9	4
ENSMUSG00000121419	162	104	120	167
ENSMUSG00000157449	22	12	10	9
ENSMUSG00000112455	70	25	23	25
ENSMUSG00000205661	12	8	4	8
ENSMUSG00000150052	93	64	79	132
ENSMUSG00000163750	454	660	373	586
ENSMUSG00000205856	3158	1136	2150	2914
ENSMUSG00000148492	2	2	4	0
ENSMUSG00000127686	199	90	135	108
ENSMUSG00000182623	44	56	77	44
ENSMUSG00000162928	47	55	67	39
ENSMUSG00000137265	106	55	80	111
ENSMUSG00000190833	391	175	141	164
ENSMUSG00000117865	98	139	103	147
ENSMUSG00000103872	147	106	324	133
ENSMUSG00000113798	12310	14952	13293	14681
ENSMUSG00000130619	185	183	58	223
ENSMUSG00000128265	596	157	242	324
ENSMUSG00000202543	7	21	14	21
ENSMUSG00000154669	1433	528	743	1559
ENSMUSG00000131896	95	77	27	69
ENSMUSG00000181465	132	176	142	142
ENSMUSG00000117619	21	28	26	30
ENSMUSG00000167647	171	94	141	156
ENSMUSG00000115017	15	16	9	24
ENSMUSG00000100840	10	19	27	13
ENSMUSG00000133805	23	8	1	7
ENSMUSG00000185130	43	40	44	47
ENSMUSG00000139658	133	183	168	136
ENSMUSG00000167609	1260	286	730	710
ENSMUSG00000203241	5411	3860	3288	8750
ENSMUSG00000106820	12382	3371	5140	5108
ENSMUSG00000131480	85	48	49	58
ENSMUSG00000211409	30	25	47	24
ENSMUSG00000178206	1015	700	698	431
ENSMUSG00000110784	38	19	12	14
ENSMUSG00000172495	1620	1249	1932	1498
ENSMUSG00000212144	1351	1470	915	1231
ENSMUSG00000195459	30	18	31	13
ENSMUSG00000175627	969	1197	481	498
ENSMUSG00000190601	8361	2702	2230	1649
ENSMUSG00000119138	1092	263	590	547
ENSMUSG00000212507	80	109	126	96
ENSMUSG00000141643	101	163	124	130
ENSMUSG00000124610	331	567	619	458
ENSMUSG00000213886	25	48	44	31
ENSMUSG00000108070	453	488	255	322
ENSMUSG00000180801	60	85	116	195
ENSMUSG00000177924	47	26	56	28
ENSMUSG00000115494	9	22	35	16
ENSMUSG00000155655	332	409	424	428
ENSMUSG00000177525	23	11	28	21
ENSMUSG00000128530	383	324	172	442
ENSMUSG00000198736	1	2	5	1
ENSMUSG00000215883	63	101	89	102
ENSMUSG00000189484	176	133	196	338
ENSMUSG00000157388	325	190	262	480
ENSMUSG00000178999	1871	805	2167	1591
ENSMUSG00000199810	634	588	620	393
ENSMUSG00000108192	452	427	600	421
ENSMUSG00000111571	94	77	87	94
ENSMUSG00000153843	31	21	17	15
ENSMUSG00000216365	18	28	18	16
ENSMUSG00000130923	34	42	49	40
ENSMUSG00000207925	336	228	278	307
ENSMUSG00000196488	1066	781	1131	743
ENSMUSG00000191261	224	401	241	388
ENSMUSG00000215561	257	194	186	181
ENSMUSG00000131762	753	1061	863	481
ENSMUSG00000163954	61	95	99	111
ENSMUSG00000169543	252	418	294	168
ENSMUSG00000121226	172	112	156	200
ENSMUSG00000148104	252	485	469	134
ENSMUSG00000125886	88	138	76	102
ENSMUSG00000139741	9	10	19	11
ENSMUSG00000212973	60	53	70	76
ENSMUSG00000216417	37	36	23	28
ENSMUSG00000157125	3522	3266	5174	5383
ENSMUSG00000189520	2255	1848	1827	3316
ENSMUSG00000186589	33	26	48	37
ENSMUSG00000148060	23	19	44	46
ENSMUSG00000167244	123	147	254	153
ENSMUSG00000183277	16	1	10	8
ENSMUSG00000162865	1860	2294	1870	1802
ENSMUSG00000214546	178	99	148	119
ENSMUSG00000107903	76	61	53	71
ENSMUSG00000104408	685	1848	712	1274
ENSMUSG00000121090	2279	999	1489	845
ENSMUSG00000113225	241	305	254	199
ENSMUSG00000214732	1576	1147	1207	1015
ENSMUSG00000184104	10	10	7	4
ENSMUSG00000216277	30	29	27	34
ENSMUSG00000142878	30	23	44	65
ENSMUSG00000179734	5	12	4	12
ENSMUSG00000203637	949	442	614	746
ENSMUSG00000145626	28280	16738	26219	23005
ENSMUSG00000182531	9	38	17	13
ENSMUSG00000206896	33	29	32	62
ENSMUSG00000107024	882	817	1169	706
ENSMUSG00000180816	113	57	75	127
ENSMUSG00000159695	140	141	149	69
ENSMUSG00000132428	21	30	23	38
ENSMUSG00000199945	256	159	449	170
ENSMUSG00000105330	23	41	15	19
ENSMUSG00000177220	630	573	450	508
ENSMUSG00000122267	414	679	456	488
ENSMUSG00000202279	731	336	173	360
ENSMUSG00000102791	38	35	35	46
ENSMUSG00000207473	86	80	177	68
ENSMUSG00000113731	393	198	434	493
ENSMUSG00000158562	21	15	42	35
ENSMUSG00000145591	21	22	28	22
ENSMUSG00000129062	3	1	2	1
ENSMUSG00000113184	64	54	56	78
ENSMUSG00000125498	129	81	105	151
ENSMUSG00000212554	540	674	1476	815
ENSMUSG00000195692	9	19	19	14
ENSMUSG00000195510	8	5	7	4
ENSMUSG00000140738	1835	2380	2246	978
ENSMUSG00000106940	953	1201	1639	1376
ENSMUSG00000174167	7	6	11	13
ENSMUSG00000145158	67	52	60	38
ENSMUSG00000176345	8	4	9	5
ENSMUSG00000122949	59	120	85	267
ENSMUSG00000194498	1911	1569	2549	1560
ENSMUSG00000161823	856	680	436	658
ENSMUSG00000202428	9	16	15	14
ENSMUSG00000197747	242	197	172	287
ENSMUSG00000205319	64	21	39	31
ENSMUSG00000179934	193	232	253	314
ENSMUSG00000172219	51	103	79	48
ENSMUSG00000100745	648	612	464	420
ENSMUSG00000192853	2293	1573	2398	1882
ENSMUSG00000200103	237	251	338	153
ENSMUSG00000117660	376	239	320	383
ENSMUSG00000211455	400	197	217	415
ENSMUSG00000215132	805	890	889	923
ENSMUSG00000208680	39	65	49	98
ENSMUSG00000122645	107	100	80	103
ENSMUSG00000172963	78	132	104	77
ENSMUSG00000125202	2299	1233	2393	1174
ENSMUSG00000132855	201	161	237	190
ENSMUSG00000126849	469	442	441	176
ENSMUSG00000119207	109	56	74	60
ENSMUSG00000139540	18	3	6	10
ENSMUSG00000192664	125	159	69	102
ENSMUSG00000147836	485	341	392	657
ENSMUSG00000196192	90	47	53	49
ENSMUSG00000194114	33	92	72	54
ENSMUSG00000129616	40	75	98	94
ENSMUSG00000209992	605	324	517	264
ENSMUSG00000118639	353	288	281	390
ENSMUSG00000150337	84	96	278	215
ENSMUSG00000103045	28	22	29	35
ENSMUSG00000183198	58	78	31	37
ENSMUSG00000215820	45628	63379	83076	35048
ENSMUSG00000157844	83	92	62	64
ENSMUSG00000131386	721	382	370	313
ENSMUSG00000191670	364	267	405	339
ENSMUSG00000135444	6	11	11	14
ENSMUSG00000208834	2945	1199	1903	3238
ENSMUSG00000123428	238	218	192	154
ENSMUSG00000128200	14	29	22	46
ENSMUSG00000173002	766	921	534	491
ENSMUSG00000113930	69	73	35	52
ENSMUSG00000193526	291	336	275	295
ENSMUSG00000180105	23	8	10	13
ENSMUSG00000152685	81	147	71	62
ENSMUSG00000211544	703	233	491	395
ENSMUSG00000126955	47	62	35	54
ENSMUSG00000115990	7	6	10	7
ENSMUSG00000122622	18	17	17	37
ENSMUSG00000124249	389	493	751	427
ENSMUSG00000175585	6	8	12	7
ENSMUSG00000219850	9	10	5	9
ENSMUSG00000216420	948	803	892	485
ENSMUSG00000207578	216	314	172	236
ENSMUSG00000197397	177	225	162	143
ENSMUSG00000156596	61	60	60	47
ENSMUSG00000105901	199	326	334	485
ENSMUSG00000109454	597	1524	579	489
ENSMUSG00000131106	496	442	351	251
ENSMUSG00000219069	3	0	4	3
ENSMUSG00000169116	624	624	374	482
ENSMUSG00000147060	10	5	5	5
ENSMUSG00000119467	4720	5806	6951	6303
ENSMUSG00000147879	67	78	67	114
ENSMUSG00000160713	499	729	354	209
ENSMUSG00000114479	401	169	470	391
ENSMUSG00000209625	61	30	33	35
ENSMUSG00000191717	5018	892	2301	1444
ENSMUSG00000131726	123	196	236	255
ENSMUSG00000121849	5693	14999	16569	9109
ENSMUSG00000122837	429	446	964	794
ENSMUSG00000132985	424	493	342	225
ENSMUSG00000179542	18887	22817	17368	17855
ENSMUSG00000202449	3677	945	2305	1943
ENSMUSG00000211177	116	132	135	119
ENSMUSG00000124681	51	39	42	27
ENSMUSG00000190558	5765	7743	9981	6125
ENSMUSG00000140540	2085	2327	1778	1783
ENSMUSG00000119122	2367	3124	2346	1939
ENSMUSG00000183478	126	72	63	121
ENSMUSG00000161157	47	89	46	40
ENSMUSG00000125571	35	21	29	17
ENSMUSG00000149477	4737	1312	1002	955
ENSMUSG00000111936	185	188	268	154
ENSMUSG00000218441	587	628	409	748
ENSMUSG00000207545	1	3	3	1
ENSMUSG00000130565	769	1047	1236	853
ENSMUSG00000169272	46	33	45	26
ENSMUSG00000190300	0	1	5	1
ENSMUSG00000139376	18	8	13	12
ENSMUSG00000133034	852	324	318	388
ENSMUSG00000107447	1622	3078	3347	3265
ENSMUSG00000210999	0	1	1	2
ENSMUSG00000155338	9	11	3	13
ENSMUSG00000163665	96	160	285	113
ENSMUSG00000217066	12	8	5	14
ENSMUSG00000129342	90	115	83	44
ENSMUSG00000141381	19	21	11	10
ENSMUSG00000100870	104	263	233	198
ENSMUSG00000194617	9	10	8	9
ENSMUSG00000219318	100	85	53	73
ENSMUSG00000196613	22	18	28	21
ENSMUSG00000215602	496	204	172	152
ENSMUSG00000201759	132	171	298	177
ENSMUSG00000152612	1463	466	1354	1286
ENSMUSG00000121886	256	178	184	138
ENSMUSG00000129770	6093	4174	3599	3447
ENSMUSG00000150223	6	7	10	9
ENSMUSG00000110653	99	119	82	99
ENSMUSG00000179639	724	597	859	747
ENSMUSG00000103861	232	230	140	192
ENSMUSG00000215469	1	2	0	1
ENSMUSG00000122691	229	286	221	222
ENSMUSG00000154704	49	53	67	52
ENSMUSG00000177942	26256	13507	29530	22486
ENSMUSG00000199025	209	85	106	105
ENSMUSG00000150732	321	385	547	489
ENSMUSG00000120094	18	23	25	19
ENSMUSG00000104596	555	522	537	389
