gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N61311R_untreated	N61311R_dex
ENSG00000198222	15250	308	464	313	241	186	417	175
ENSG00000219591	21850	348	497	600	362	346	689	366
ENSG00000198451	1000	22	24	25	63	33	57	44
ENSG00000143364	14350	453	188	262	170	279	314	403
ENSG00000228243	57900	735	1197	868	1428	1023	720	880
ENSG00000194990	447500	2321	6411	3584	10990	2959	12953	4413
ENSG00000114600	14100	231	202	241	287	402	217	170
ENSG00000177987	400	10	17	8	9	5	14	7
ENSG00000117866	9150	154	164	181	124	152	179	204
ENSG00000157760	25200	536	288	537	576	409	600	769
ENSG00000205616	19650	408	471	446	536	526	306	253
ENSG00000116911	200100	2412	5599	7313	5464	8619	8017	8604
ENSG00000189263	5100	101	102	84	86	109	158	164
ENSG00000171095	1400	18	16	7	27	23	13	12
ENSG00000222958	1950	35	16	61	28	56	65	33
ENSG00000219052	28400	638	363	557	481	738	753	343
ENSG00000244533	1600	39	36	26	26	43	21	26
ENSG00000225404	700	19	18	11	16	25	10	26
ENSG00000237711	1200	31	36	14	35	14	38	24
ENSG00000159999	81900	1621	1545	1416	1708	366	1137	1717
ENSG00000100133	12700	264	130	243	341	168	248	297
ENSG00000233647	10250	64	136	45	142	54	207	61
ENSG00000222119	74700	656	2036	695	792	1104	1962	735
ENSG00000159471	25250	361	509	464	411	356	586	689
ENSG00000110421	1800	20	30	17	29	14	12	20
ENSG00000131018	49000	918	1176	449	1052	444	954	757
ENSG00000109361	7000	347	155	197	222	213	309	295
ENSG00000198400	100	2	2	1	0	2	4	3
ENSG00000235839	800	18	14	18	12	14	3	25
ENSG00000236231	14350	355	213	256	306	241	177	262
ENSG00000232993	20900	361	331	309	365	276	344	342
ENSG00000112043	4700	132	39	123	63	82	97	108
ENSG00000197796	1400	26	16	35	24	27	21	28
ENSG00000150160	14600	209	240	75	102	282	177	467
ENSG00000186565	0	6	5	3	5	1	1	5
ENSG00000205071	26950	417	369	654	303	414	608	519
ENSG00000180921	2800	178	86	114	84	166	95	169
ENSG00000198270	7500	90	81	146	167	129	84	99
ENSG00000236183	2900	73	40	69	44	34	52	33
ENSG00000245026	38000	608	658	463	854	619	441	514
ENSG00000199506	100	1	0	2	2	1	2	1
ENSG00000140052	2000	20	24	23	7	31	23	26
ENSG00000188637	18050	414	641	295	463	152	326	347
ENSG00000136207	2450	43	40	37	39	36	31	45
ENSG00000222873	119600	3517	2245	3296	958	1817	2873	3731
ENSG00000101992	13600	393	312	300	270	391	493	457
ENSG00000129410	2300	48	41	39	48	39	55	30
ENSG00000103033	56700	1524	1592	740	1153	1798	1417	1264
ENSG00000211488	4900	91	167	169	90	53	129	52
ENSG00000219004	33450	421	706	343	1568	807	1095	504
ENSG00000247306	2400	41	46	53	30	20	41	52
ENSG00000132083	1750	38	57	35	74	40	47	25
ENSG00000133311	25750	819	345	552	910	910	545	486
ENSG00000161210	17400	397	134	220	230	124	165	148
ENSG00000213753	2050	41	55	24	21	27	40	52
ENSG00000143067	1000	8	13	28	39	42	15	16
ENSG00000154317	30950	1035	291	518	555	371	511	565
ENSG00000172972	235900	4991	3958	5701	4427	3452	5378	3269
ENSG00000219464	1750	14	35	34	8	21	29	21
ENSG00000234585	33250	729	822	460	796	799	459	436
ENSG00000134077	0	2	0	0	0	0	1	1
ENSG00000239300	950	3	19	11	4	15	12	9
ENSG00000205194	38550	1115	573	352	698	580	557	518
ENSG00000103553	368250	2499	4363	3309	7352	4540	6162	3998
ENSG00000103760	9100	97	123	208	93	134	203	197
ENSG00000211604	30850	340	412	426	667	228	337	439
ENSG00000161797	13650	314	228	155	305	286	344	249
ENSG00000234430	37150	2147	1315	767	1458	1240	1654	796
ENSG00000199879	250	10	16	25	15	21	11	29
ENSG00000185185	54000	430	1640	489	749	484	1113	678
ENSG00000214200	4000	47	65	81	145	51	40	74
ENSG00000249676	5150	83	112	74	76	69	50	77
ENSG00000115327	4750	234	146	141	138	213	94	185
ENSG00000173880	5400	120	89	63	61	100	83	162
ENSG00000213413	950	9	26	37	50	52	48	46
ENSG00000120679	10100	107	86	77	106	135	105	148
ENSG00000158680	1200	15	24	25	15	24	36	17
ENSG00000247741	111750	2837	4266	3145	2257	4931	2806	2782
ENSG00000178447	39400	317	753	306	558	737	860	474
ENSG00000128526	4000	94	50	87	103	76	43	78
ENSG00000171507	111250	3179	1870	2910	3709	2678	5855	2192
ENSG00000241716	103000	2072	2843	3230	5132	1393	4391	2797
ENSG00000249794	24850	384	785	450	985	427	765	719
ENSG00000216028	3000	45	68	78	92	60	8	62
ENSG00000160904	22500	317	478	292	381	395	375	314
ENSG00000148084	28550	355	496	301	445	384	732	187
ENSG00000139158	156050	3228	3258	1859	2400	1865	1766	1570
ENSG00000129340	3150	97	118	134	157	53	85	63
ENSG00000225225	4700	47	36	28	69	66	35	87
ENSG00000188106	924050	12636	15729	9471	13060	13698	9219	18415
ENSG00000153503	79800	3678	2748	1674	2872	3790	1375	3199
ENSG00000107119	20550	161	88	242	398	245	402	374
ENSG00000244214	2450	23	57	21	62	21	63	16
ENSG00000129279	19350	209	400	401	732	566	415	402
ENSG00000203708	24650	1978	2195	1072	1872	1343	749	1908
ENSG00000174708	19350	475	773	479	819	557	463	731
ENSG00000199144	29550	608	327	900	1383	954	786	458
ENSG00000137720	6900	143	138	174	177	228	184	168
ENSG00000204915	73200	1329	1172	1421	1241	1187	1575	1274
ENSG00000109086	2150	47	35	33	30	45	36	28
ENSG00000199987	1750	54	34	45	104	113	81	83
ENSG00000144911	7400	42	214	38	72	50	73	71
ENSG00000192456	2600	22	35	15	61	38	38	36
ENSG00000215554	566700	6539	19084	13785	8226	5432	8034	9045
ENSG00000158459	150	4	6	8	4	10	8	5
ENSG00000199981	13650	135	166	113	271	316	323	208
ENSG00000191206	1700	35	29	20	14	26	20	28
ENSG00000229181	550	17	10	9	11	23	23	15
ENSG00000249943	7000	175	221	206	197	194	181	162
ENSG00000157747	550	5	2	10	8	4	3	14
ENSG00000108621	10800	105	189	196	368	91	332	95
ENSG00000235134	448050	14062	16549	12425	11321	12023	13855	15473
ENSG00000199030	6850	124	141	113	119	87	169	319
ENSG00000112352	18050	265	396	398	528	369	607	371
ENSG00000130467	1950	41	26	28	21	17	18	34
ENSG00000178313	24700	382	302	540	400	589	457	315
ENSG00000222118	200	8	6	7	12	3	12	8
ENSG00000229173	11750	222	208	335	231	300	215	273
ENSG00000125963	4250	233	69	81	108	179	126	124
ENSG00000165367	287300	9007	10250	9922	11726	6610	16369	16231
ENSG00000219823	7450	147	107	189	139	100	167	150
ENSG00000177364	4350	47	97	86	93	65	73	46
ENSG00000205585	2500	53	63	22	73	58	44	55
ENSG00000179390	550	11	7	4	17	12	21	30
ENSG00000130398	45900	787	731	1047	789	1166	775	769
ENSG00000109969	175950	4017	3201	4458	2238	3112	3811	3916
ENSG00000210159	1350	44	53	51	68	47	56	49
ENSG00000168803	34150	355	455	556	600	534	496	202
ENSG00000215877	4200	67	38	79	32	83	81	83
ENSG00000187155	18750	362	476	517	251	295	254	254
ENSG00000196003	21050	340	349	585	300	757	707	342
ENSG00000133552	200	6	13	9	11	10	1	6
ENSG00000161284	1100	19	42	20	22	38	43	32
ENSG00000150344	48150	830	506	922	856	1105	972	1423
ENSG00000145267	50	5	3	2	2	3	1	4
ENSG00000204729	5850	137	139	49	153	117	186	109
ENSG00000212958	5000	88	61	119	113	56	54	60
ENSG00000192155	1800	12	47	30	8	20	18	20
ENSG00000235960	10450	237	255	159	204	227	154	117
ENSG00000163205	9550	187	302	287	137	355	134	312
ENSG00000238601	28700	422	540	412	492	448	254	380
ENSG00000165714	0	1	1	1	0	1	0	2
ENSG00000146004	161650	3024	3679	7367	2164	5434	3193	2998
ENSG00000178027	1950	46	37	49	54	40	82	68
ENSG00000138338	46350	1268	1261	1402	1180	782	971	1028
ENSG00000175971	5350	82	241	87	287	55	281	117
ENSG00000248113	1250	80	60	35	63	27	62	48
ENSG00000200732	24150	132	202	133	200	224	209	195
ENSG00000217862	2121950	22901	52266	85601	72557	38823	36989	45452
ENSG00000106134	114800	2707	2733	2121	3115	2220	3542	6750
ENSG00000229088	1900	78	51	97	87	74	39	39
ENSG00000248528	16300	268	244	207	513	183	406	105
ENSG00000132296	91600	1647	2187	1423	1414	1600	1733	1262
ENSG00000192305	22150	423	354	411	330	480	588	342
ENSG00000146780	10700	143	208	260	162	265	185	144
ENSG00000113448	7350	155	113	120	67	129	204	68
ENSG00000248348	450	15	29	25	16	29	20	22
ENSG00000230341	40850	917	656	434	293	864	777	629
ENSG00000247284	74600	2376	1245	1479	1642	1592	495	1044
ENSG00000130095	832250	22345	12910	12074	11880	18863	16092	7584
ENSG00000240637	1950	68	61	48	70	37	50	32
ENSG00000222955	44500	425	447	676	638	474	514	510
ENSG00000144693	13750	182	197	184	146	211	194	75
ENSG00000241258	370000	1164	2963	1521	2682	1739	3718	1753
ENSG00000223635	7150	110	112	94	102	188	139	132
ENSG00000118993	2150	28	33	24	34	46	55	24
ENSG00000141224	150	7	6	5	5	0	2	5
ENSG00000154080	34450	1332	744	509	753	601	572	820
ENSG00000110266	12250	139	179	397	179	210	131	113
ENSG00000244972	101500	915	1799	1397	855	1432	1851	1190
ENSG00000161750	1700	65	47	45	31	55	32	27
ENSG00000141641	3172250	31033	38768	21541	67036	30190	60424	28922
ENSG00000217502	3150	43	122	42	73	22	94	20
ENSG00000167784	39450	616	1088	215	1039	594	784	440
ENSG00000109590	12700	290	331	368	376	258	164	439
ENSG00000157438	51250	2334	1485	1313	828	1448	1155	640
ENSG00000156586	6250	52	241	38	137	119	177	80
ENSG00000148442	3800	16	37	11	79	23	52	22
ENSG00000142425	800	25	13	20	30	20	10	18
ENSG00000164515	40750	744	490	488	465	649	858	494
ENSG00000121095	12050	149	148	169	136	146	131	270
ENSG00000166924	24350	241	205	389	398	277	303	268
ENSG00000179908	2050	22	34	41	51	36	20	28
ENSG00000121970	4350	153	307	273	192	245	54	291
ENSG00000168145	13400	136	170	183	190	340	110	161
ENSG00000195602	25150	525	570	271	563	562	391	518
ENSG00000150406	100	12	11	3	3	12	10	8
ENSG00000229862	4950	33	86	29	78	43	52	29
ENSG00000228821	231700	4011	2421	4232	5483	5339	2820	4792
ENSG00000191229	5600	40	93	15	74	50	72	62
ENSG00000231641	6450	52	183	267	76	84	126	137
ENSG00000240602	5050	54	132	62	141	46	93	91
ENSG00000143539	300	10	7	7	5	9	3	8
ENSG00000144143	1600	15	11	9	30	14	9	10
ENSG00000183473	10900	171	370	350	265	215	301	245
ENSG00000249849	3600	27	46	42	69	30	39	51
ENSG00000108417	444450	16219	8469	7853	7456	9867	5521	5704
ENSG00000175729	800	8	7	10	27	5	19	8
ENSG00000123366	100	2	2	3	0	3	3	4
ENSG00000232423	3100	76	53	80	56	21	65	81
ENSG00000101381	800	9	8	5	8	5	9	13
ENSG00000235022	229300	2794	6542	2246	2779	4085	4674	1969
ENSG00000114666	3450	81	81	35	61	65	39	71
ENSG00000190953	36550	433	316	451	500	258	281	374
ENSG00000164042	450	3	15	8	4	14	9	7
ENSG00000151200	13350	1180	641	711	522	552	655	731
ENSG00000208990	44100	450	1550	244	1255	405	970	374
ENSG00000192245	202250	1975	4040	1395	6618	1579	4771	1565
ENSG00000100443	5000	146	328	258	114	230	129	253
ENSG00000170379	19350	461	481	709	632	428	145	605
ENSG00000198065	11150	185	152	171	277	109	211	237
ENSG00000234297	49850	726	843	1020	932	546	1164	1093
ENSG00000178113	3900	43	49	70	57	46	78	81
ENSG00000115972	13100	539	766	503	390	272	203	359
ENSG00000187763	1400	57	34	52	47	59	56	38
ENSG00000132529	42900	528	705	612	760	548	675	811
ENSG00000222179	3250	120	84	141	57	64	132	81
ENSG00000145598	700	28	41	53	37	58	49	28
ENSG00000248172	2550	30	50	22	37	56	41	36
ENSG00000150795	128900	2580	2791	1089	2860	2534	1896	3487
ENSG00000208782	150	7	8	7	4	2	6	3
ENSG00000124054	450	6	8	10	9	6	11	8
ENSG00000177523	22450	506	425	695	490	489	519	438
ENSG00000192525	1150	10	9	24	11	14	28	20
ENSG00000150297	3350	64	68	42	65	49	72	44
ENSG00000100693	1500	54	56	50	51	83	63	38
ENSG00000122747	712850	19108	15680	10729	13857	13713	17017	12903
ENSG00000184884	2350	15	29	45	38	24	50	23
ENSG00000202793	2150	26	57	22	27	47	46	21
ENSG00000125607	3500	113	28	33	92	49	50	80
ENSG00000167423	17300	263	223	326	222	262	361	350
ENSG00000148338	22650	467	256	286	438	415	240	350
ENSG00000153608	300	9	12	5	10	4	10	4
ENSG00000169280	14000	134	218	304	379	330	392	357
ENSG00000107660	344300	6784	8587	8778	7136	12542	6011	6867
ENSG00000222045	350	7	7	3	8	2	6	3
ENSG00000231692	16550	263	248	402	461	265	341	159
ENSG00000180729	33600	648	941	706	1155	444	1349	585
ENSG00000246491	7750	225	193	244	92	187	184	215
ENSG00000244024	8850	146	255	50	233	155	138	78
ENSG00000148466	100	2	1	1	0	1	1	2
ENSG00000152783	78400	1970	965	1981	570	1102	1832	1613
ENSG00000165431	7200	63	227	41	151	53	98	54
ENSG00000108463	9200	78	68	90	78	60	143	99
ENSG00000120003	140300	646	1355	1139	2615	2245	1570	2485
ENSG00000160725	50	0	0	0	2	0	2	0
ENSG00000196110	10000	141	162	42	280	95	168	72
ENSG00000161483	20550	258	627	421	558	456	455	283
ENSG00000100716	31400	648	327	659	633	909	618	513
ENSG00000115335	11800	494	359	617	473	283	376	524
ENSG00000191523	420900	5861	7418	12040	7724	13544	10270	6186
ENSG00000132418	15100	173	272	296	438	199	265	223
ENSG00000192452	56450	947	1558	844	1352	997	1603	835
ENSG00000110189	25650	660	562	438	870	589	354	850
ENSG00000211981	200	10	4	5	12	9	3	4
ENSG00000165439	2250	29	46	21	50	44	33	22
ENSG00000165068	391700	4424	11099	6333	11378	9691	11048	8922
ENSG00000103184	10250	130	164	49	167	41	137	108
ENSG00000197933	4500	105	161	126	128	70	220	123
ENSG00000186447	550	15	5	21	9	11	10	4
ENSG00000158296	4400	64	53	105	78	65	42	71
ENSG00000101915	800	4	11	4	15	11	37	6
ENSG00000247806	1950	35	15	19	31	28	49	37
ENSG00000196809	17900	340	420	545	838	642	429	452
ENSG00000119880	1150	30	40	44	41	37	12	38
ENSG00000248916	2100	57	35	42	26	47	39	35
ENSG00000184648	117950	2404	2105	2771	1028	2192	2350	1694
ENSG00000151275	8200	450	441	359	508	341	455	373
ENSG00000130347	23250	232	334	306	497	368	222	375
ENSG00000246116	49500	706	1366	1268	749	1014	759	515
ENSG00000237696	1800	34	18	67	50	47	18	49
ENSG00000216644	3000	49	63	67	53	111	151	65
ENSG00000126089	250	1	2	2	4	3	4	0
ENSG00000144436	48350	517	542	886	669	353	844	598
ENSG00000172632	5200	63	92	209	96	175	78	228
ENSG00000197438	6050	192	83	68	263	104	104	172
ENSG00000152048	850	24	11	14	9	29	8	9
ENSG00000186765	25400	330	511	490	301	396	572	956
ENSG00000168261	22000	626	571	561	479	362	539	367
ENSG00000122318	9100	199	145	201	238	221	197	135
ENSG00000220321	250	3	5	9	15	2	5	14
ENSG00000119339	1300	11	31	18	29	37	25	35
ENSG00000242576	13400	128	182	113	119	101	142	63
ENSG00000214272	1100	19	33	18	39	28	34	23
ENSG00000229093	10050	365	293	353	226	448	308	487
ENSG00000160290	60750	1145	1028	708	634	891	394	1797
ENSG00000139455	1700	40	27	26	17	34	34	24
ENSG00000244449	5300	65	44	97	110	148	114	82
ENSG00000169623	1250	46	39	29	48	48	48	35
ENSG00000207024	35200	915	650	535	849	1770	665	830
ENSG00000208024	26450	632	717	873	874	964	983	586
ENSG00000159636	1208400	19648	21986	34099	35437	38338	19479	23019
ENSG00000245593	11100	154	212	94	157	191	102	125
ENSG00000202013	1150	28	17	27	26	15	19	27
ENSG00000110810	25350	231	168	338	335	338	343	251
ENSG00000227775	2600	76	167	98	86	94	60	118
ENSG00000219976	11400	346	255	181	240	255	120	178
ENSG00000187858	126050	1410	1806	1902	1402	1258	968	3130
ENSG00000126280	2750	30	113	82	67	36	77	120
ENSG00000227884	52450	347	1335	536	879	480	1460	505
ENSG00000114451	200	3	2	2	0	1	0	1
ENSG00000243822	115450	567	1187	1124	1184	1103	597	2058
ENSG00000123461	5550	146	141	187	115	208	292	229
ENSG00000104795	5050	60	109	128	122	82	87	80
ENSG00000233161	4600	77	32	79	82	42	74	43
ENSG00000135837	192400	1456	3122	1658	2761	2217	2382	2512
ENSG00000218446	1200	57	95	63	20	48	63	70
ENSG00000159602	91900	2384	1806	580	2999	2324	1772	1332
ENSG00000176819	2150	41	31	61	47	33	36	45
ENSG00000193693	9700	68	105	138	127	88	211	173
ENSG00000132351	20300	144	244	265	323	354	347	305
ENSG00000157784	633100	10674	9339	10879	5492	7528	4790	4329
ENSG00000202483	10350	378	324	207	314	184	253	186
ENSG00000224777	9950	207	155	227	257	177	249	236
ENSG00000137340	14100	118	331	104	258	62	250	118
ENSG00000191946	4450	79	55	94	113	66	40	71
ENSG00000231975	2750	64	77	38	63	32	39	16
ENSG00000154260	387850	6145	2846	2832	4824	8130	3616	2753
ENSG00000146340	120900	2074	2500	2385	2387	1071	3301	2331
ENSG00000131457	1600	34	33	29	42	33	28	68
ENSG00000198190	13050	158	111	184	241	156	220	340
ENSG00000235218	1100	20	10	9	10	13	9	15
ENSG00000174195	100450	1713	2072	1566	1486	1294	1055	631
ENSG00000174800	46900	690	826	738	465	829	812	480
ENSG00000190074	15650	236	270	159	281	167	363	150
ENSG00000131559	900	11	25	20	44	35	19	23
ENSG00000189523	31750	806	905	389	644	665	1067	713
ENSG00000145562	19050	421	342	654	546	370	548	347
ENSG00000228321	5900	102	139	124	171	113	68	115
ENSG00000209442	34600	754	1115	317	271	742	296	227
ENSG00000245759	750	8	14	13	5	7	17	6
ENSG00000246927	1000	76	41	35	40	54	54	58
ENSG00000201722	1000	19	6	19	30	28	46	11
ENSG00000173517	18200	160	343	147	593	188	464	335
ENSG00000113446	298950	1856	5781	3319	5184	3555	5797	3489
ENSG00000243278	13400	110	214	262	135	209	148	177
ENSG00000195352	72850	1141	1854	1558	1339	1518	1624	2185
ENSG00000128402	6950	113	278	131	131	207	207	140
ENSG00000151529	2800	90	60	62	58	98	98	32
ENSG00000128785	65150	1323	1191	1252	890	888	637	1158
ENSG00000192769	14200	578	670	260	509	324	711	473
ENSG00000229484	118250	3042	3245	2001	2919	2801	3447	3206
ENSG00000125582	138700	912	2172	1769	2634	1711	1620	1651
ENSG00000142211	1550	18	22	23	22	18	14	71
ENSG00000130231	50	0	2	0	2	0	1	2
ENSG00000182068	8100	230	311	112	187	259	245	115
ENSG00000124805	850	8	9	22	18	13	17	18
ENSG00000114498	400	2	12	10	9	8	8	13
ENSG00000145126	300	6	9	9	7	8	7	7
ENSG00000200869	2750	29	66	35	90	60	76	55
ENSG00000143889	3900	92	51	80	68	45	127	73
ENSG00000241627	8000	74	252	159	123	95	253	127
ENSG00000131137	565950	5105	8490	6904	7821	4855	10098	5838
ENSG00000154793	1250	23	14	16	8	10	20	9
ENSG00000227451	5900	124	132	142	146	115	99	128
ENSG00000198107	550	12	12	12	9	18	5	15
ENSG00000197255	850	17	33	15	19	10	19	28
ENSG00000138640	4050	188	221	153	227	207	246	179
ENSG00000136871	22500	309	179	308	266	468	389	261
ENSG00000128789	350	9	4	10	6	16	13	10
ENSG00000150595	50600	2453	1005	1231	940	1833	1008	872
ENSG00000229504	2450	27	51	17	36	12	44	22
ENSG00000159785	95050	751	1570	1420	794	1129	3472	1591
ENSG00000249659	3400	76	105	82	164	125	138	224
ENSG00000180606	22700	1070	1008	1049	1362	1060	1160	1106
ENSG00000130307	23050	362	660	408	99	528	602	430
ENSG00000168759	4400	91	65	49	54	90	108	92
ENSG00000190866	20350	478	405	416	239	348	483	351
ENSG00000145513	200	9	10	19	13	13	2	9
ENSG00000130004	1200	9	27	10	25	13	40	16
ENSG00000155305	4100	74	58	46	40	48	120	45
ENSG00000151950	97150	1410	1448	2335	1340	1715	2006	2434
ENSG00000235456	2150	18	36	35	18	37	61	20
ENSG00000174798	550	38	73	24	55	74	25	43
ENSG00000196246	131350	3712	2720	9177	2619	5000	3083	5857
ENSG00000218139	7300	108	138	116	176	194	172	195
ENSG00000117112	3350	291	142	178	125	221	146	83
ENSG00000221485	100	16	14	13	14	18	15	10
ENSG00000232538	8350	173	105	170	107	141	130	259
ENSG00000234872	22200	337	755	624	760	553	588	672
ENSG00000153907	8900	188	171	87	135	137	64	110
ENSG00000111754	15250	602	928	900	1509	501	813	779
ENSG00000134930	11150	364	252	260	181	468	431	176
ENSG00000215519	56250	1227	1535	837	879	1764	1018	752
ENSG00000126492	29100	378	472	826	554	1235	638	733
ENSG00000157235	6150	98	116	102	74	111	80	145
ENSG00000134474	20200	795	1390	1216	689	669	1304	980
ENSG00000228569	287950	3563	2817	4321	4905	7012	6830	5213
ENSG00000104254	19450	339	218	268	192	385	204	278
ENSG00000104928	600	15	11	19	20	9	7	6
ENSG00000138710	10500	268	247	332	120	227	231	271
ENSG00000156526	5600	143	142	87	100	115	130	162
ENSG00000105318	670700	34682	28646	25265	16767	19501	35179	33145
ENSG00000203939	48550	424	539	1227	580	334	610	543
ENSG00000244312	600	4	21	8	13	8	12	7
ENSG00000178808	4700	230	64	175	92	67	114	55
ENSG00000142857	154250	3099	3200	1998	5132	4836	2506	1811
ENSG00000110943	600	12	6	9	5	22	22	21
ENSG00000201788	2500	52	73	78	43	58	44	35
ENSG00000162948	5750	102	215	155	151	161	110	207
ENSG00000118275	7500	110	79	47	164	88	72	129
ENSG00000128781	3850	20	43	42	32	54	34	34
ENSG00000210287	14050	192	503	274	381	133	659	192
ENSG00000215336	450	15	13	6	3	8	8	10
ENSG00000227231	5150	40	146	55	98	30	109	17
ENSG00000224703	4650	73	34	55	42	23	40	58
ENSG00000203550	3450	108	79	27	112	76	64	79
ENSG00000131013	2250	96	96	52	54	90	42	135
ENSG00000215189	7650	160	117	125	141	99	81	122
ENSG00000142230	3300	60	48	49	39	66	46	68
ENSG00000140030	1750	60	58	85	47	88	61	70
ENSG00000175015	30600	305	531	314	761	312	780	325
ENSG00000193397	25100	1004	855	780	941	1108	873	1072
ENSG00000115837	71100	1054	850	907	886	661	586	772
ENSG00000191304	1100	14	22	19	16	13	14	4
ENSG00000106369	35550	152	427	215	494	235	543	180
ENSG00000162560	13450	433	750	560	727	653	510	544
ENSG00000166932	3500	113	118	62	78	51	76	54
ENSG00000142424	17750	406	429	474	388	372	452	183
ENSG00000151598	3050	74	130	85	65	66	90	96
ENSG00000179042	13300	261	240	363	273	443	426	286
ENSG00000133797	0	4	6	12	8	8	4	2
ENSG00000242048	33050	546	476	309	580	418	411	582
ENSG00000203043	2050	31	37	38	39	56	56	82
ENSG00000191889	1750	45	40	33	18	33	36	22
ENSG00000196756	3000	67	89	98	54	123	91	66
ENSG00000137147	36600	1298	1056	851	885	1009	929	745
ENSG00000175017	39550	1074	1274	813	1136	1062	775	948
ENSG00000151623	20300	273	235	201	239	84	188	252
ENSG00000107628	58400	1112	773	675	900	698	1672	1012
ENSG00000169150	1550	58	33	35	47	60	74	70
ENSG00000141463	800	8	11	10	12	14	12	19
ENSG00000241064	150	4	4	2	2	5	9	0
ENSG00000231954	7650	123	113	165	125	71	80	116
ENSG00000204389	5750	101	158	157	65	91	82	37
ENSG00000126668	6600	200	154	203	194	180	190	232
ENSG00000213226	11650	232	137	226	239	76	243	176
ENSG00000101985	106700	981	2130	1746	1219	1823	2199	1449
ENSG00000214744	1750	34	19	17	33	16	27	13
