gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000202546	30750	423	281	559	483	453	760	498	545	826	621	742
ENSG00000145050	1200	33	16	18	23	24	33	19	38	36	9	27
ENSG00000170821	2700	85	177	88	95	135	96	98	63	70	66	61
ENSG00000165604	12200	477	473	528	237	407	341	392	314	525	275	320
ENSG00000200763	45550	1020	1392	1126	587	1271	922	702	993	1077	1331	893
ENSG00000146882	2450	40	64	20	17	42	39	38	84	33	43	43
ENSG00000205883	1800	24	28	67	44	17	42	21	33	57	65	32
ENSG00000220615	600	20	14	11	4	10	8	16	8	10	12	10
ENSG00000155173	250	7	5	18	7	10	10	6	5	10	10	3
ENSG00000176084	69350	1411	1363	772	1211	1472	924	642	1436	1189	932	743
ENSG00000167554	6600	230	216	68	128	229	116	157	118	118	170	181
ENSG00000236153	14400	416	321	423	400	187	440	460	110	605	333	328
ENSG00000237855	61300	1233	522	1124	709	1250	1256	1053	1249	1137	1439	559
ENSG00000166510	9450	173	85	90	154	178	109	133	226	166	187	247
ENSG00000161389	10100	75	207	195	198	184	142	181	212	78	236	200
ENSG00000190113	1300	17	16	9	22	22	26	20	21	14	12	17
ENSG00000125118	3000	40	33	49	67	50	39	33	35	73	37	45
ENSG00000106050	13850	299	277	201	217	366	347	118	422	328	548	232
ENSG00000231296	75650	2591	2786	2721	2075	2483	1890	1407	2342	2342	2805	2088
ENSG00000215273	77950	530	828	1577	1000	860	1179	738	665	1544	1190	1361
ENSG00000112343	3750	28	46	32	35	55	42	47	33	44	20	35
ENSG00000177713	1400	27	41	32	39	29	27	25	27	36	34	35
ENSG00000149746	33450	858	427	507	673	587	1081	553	700	458	397	565
ENSG00000140534	20850	414	569	436	2485	2382	2141	883	847	914	947	885
ENSG00000142563	25100	391	531	453	2968	1547	2051	1956	1210	1559	1047	1066
ENSG00000213243	20250	244	336	180	228	383	225	187	243	255	235	327
ENSG00000104584	85950	963	1349	2152	912	1049	1591	1774	1390	1861	1547	2708
ENSG00000208689	13250	383	264	215	1045	813	982	630	460	706	578	464
ENSG00000148983	195450	2989	2563	1505	2391	1874	1704	4186	2426	1735	2660	2494
ENSG00000147647	29600	523	329	488	721	558	520	251	703	590	427	592
ENSG00000117388	11550	198	167	219	190	112	185	165	187	104	194	57
ENSG00000135988	850	11	13	24	31	18	23	7	14	8	20	18
ENSG00000143923	16400	392	357	270	366	281	498	243	225	312	206	365
ENSG00000242314	79700	1084	934	885	719	952	1768	963	838	891	899	1148
ENSG00000100646	9100	166	246	268	312	201	182	297	249	196	181	147
ENSG00000210686	1150	28	38	19	17	20	25	24	20	28	18	33
ENSG00000111338	100	2	9	3	0	4	4	2	6	0	8	7
ENSG00000183295	4000	93	94	78	122	107	87	93	53	126	100	92
ENSG00000109147	214900	3772	3978	6396	27847	24600	23730	15999	15603	7171	14059	12159
ENSG00000152783	1000	17	20	17	57	54	98	91	35	41	40	37
ENSG00000136538	4200	54	66	70	65	77	53	70	38	68	64	76
ENSG00000107516	6050	345	201	272	230	250	177	269	175	278	311	78
ENSG00000161483	34900	750	1089	1094	891	768	1119	820	744	1086	1408	1247
ENSG00000178719	1850	25	23	13	27	23	21	47	23	28	11	14
ENSG00000213775	4650	204	143	122	143	286	237	174	104	242	255	205
ENSG00000220707	19550	311	136	358	307	164	231	328	256	279	164	188
ENSG00000239235	850	7	6	17	19	19	14	26	7	20	18	10
ENSG00000134494	12250	649	407	355	263	269	389	374	207	266	333	329
ENSG00000147172	2000	17	18	24	16	19	26	16	38	24	9	50
ENSG00000183119	10300	221	204	193	273	241	124	399	315	92	206	146
ENSG00000123805	18900	915	491	638	3005	1741	1230	1447	815	1644	492	938
ENSG00000138614	4950	237	225	229	326	230	242	260	270	241	215	244
ENSG00000205716	950	19	21	24	26	14	14	11	10	21	11	25
ENSG00000141244	26700	478	595	260	2301	2498	2657	2870	1050	1192	1375	1100
ENSG00000224110	39700	425	477	361	2204	2563	1345	2859	810	1274	1595	1522
ENSG00000135250	7750	195	134	199	161	196	191	156	254	155	211	228
ENSG00000129383	33150	775	663	1364	3225	3492	3613	4887	2036	1768	1141	1415
ENSG00000104252	2800	103	48	63	67	91	54	43	91	71	68	37
ENSG00000130655	1800	55	37	40	135	94	121	182	77	86	106	42
ENSG00000228347	8600	86	144	88	94	147	127	90	92	86	141	131
ENSG00000170756	19900	432	230	487	418	593	506	417	217	298	421	350
ENSG00000171866	44650	709	1619	595	770	552	785	1321	609	1225	303	472
ENSG00000183369	750	40	38	52	172	272	129	213	49	63	86	83
ENSG00000113669	12300	229	200	246	246	147	310	201	184	103	174	108
ENSG00000126089	8050	223	342	421	621	1036	935	1305	593	399	368	465
ENSG00000109627	2450	37	70	57	104	234	280	325	108	82	84	103
ENSG00000159496	150	3	2	2	2	3	1	4	6	1	7	2
ENSG00000106829	100	6	9	7	5	14	5	9	11	3	2	7
ENSG00000197438	48400	1270	1217	639	613	1142	1064	1123	1017	381	1036	1167
ENSG00000134346	700	4	6	10	15	14	5	7	6	10	6	11
ENSG00000115757	150	5	2	2	2	2	12	6	7	2	8	1
ENSG00000101371	750	7	12	11	10	18	9	10	5	6	4	5
ENSG00000122318	4050	96	81	68	38	67	102	155	87	155	82	69
ENSG00000192379	78900	2628	1402	1882	1223	2271	1860	943	2698	2712	2275	2592
ENSG00000115059	15550	466	221	253	601	1083	1025	913	694	374	539	693
ENSG00000191445	5350	63	53	42	35	43	34	120	35	45	54	41
ENSG00000131679	2750	105	98	73	77	50	68	90	93	58	62	71
ENSG00000212262	15200	260	519	472	333	406	292	345	288	473	470	410
ENSG00000166647	11350	202	146	131	181	205	109	142	176	178	290	180
ENSG00000222192	300	7	5	2	4	6	7	7	2	5	10	10
ENSG00000120968	85200	2421	932	1566	5294	6960	4727	4971	3664	3130	4300	2745
ENSG00000190605	69850	1187	962	1304	887	901	955	1095	1271	1345	1171	339
ENSG00000239960	650	20	25	17	12	25	17	13	23	43	20	24
ENSG00000190501	5700	142	95	127	68	101	111	116	103	88	116	141
ENSG00000158280	22700	558	298	504	663	256	391	485	403	313	279	655
ENSG00000180031	22500	280	202	349	309	285	334	445	337	245	131	283
ENSG00000110071	4000	115	87	64	38	70	84	72	79	208	90	59
ENSG00000121065	8450	150	189	228	227	235	300	188	251	156	206	192
ENSG00000215924	359850	2224	7939	6771	5348	5036	5969	8736	5476	9806	4614	3924
ENSG00000171974	6050	66	99	88	41	56	64	82	72	126	68	76
ENSG00000229221	66100	1366	1727	832	1122	1252	646	1148	792	749	1170	441
ENSG00000216495	17400	289	268	359	169	350	229	236	557	324	264	195
ENSG00000120542	350	23	25	17	10	16	19	11	26	22	22	21
ENSG00000187858	11450	425	808	634	678	517	590	642	800	604	480	780
ENSG00000145216	24250	314	295	491	301	283	229	168	307	351	241	403
ENSG00000150564	103050	2106	2281	1547	1852	1278	960	1676	2172	1971	1029	2952
ENSG00000233161	249050	3363	6131	4916	4732	3298	2269	3601	3257	2331	3160	3080
ENSG00000160918	70350	1238	1447	1139	1373	1707	1044	1168	797	1552	990	1056
ENSG00000234695	12350	235	355	282	205	286	219	287	401	310	525	266
ENSG00000152037	17700	352	499	374	443	854	657	394	465	581	188	466
ENSG00000173830	64400	987	1118	965	666	1680	1245	906	1512	845	1445	1193
ENSG00000123288	2200	38	54	20	42	28	51	41	31	18	56	30
ENSG00000193693	1350	27	26	27	98	144	139	136	44	58	67	52
ENSG00000132351	29200	713	1216	521	570	1295	1258	592	1037	849	718	587
ENSG00000131823	1550	27	20	16	18	13	17	10	26	26	23	30
ENSG00000224777	6300	116	82	88	89	73	121	118	88	78	164	59
ENSG00000236285	306250	7827	7530	8533	7538	4226	6456	4616	6945	5379	6074	10036
ENSG00000158069	44700	431	841	1433	794	635	1196	1276	1346	911	1795	1543
ENSG00000237322	80450	1775	1420	2255	2250	2621	1255	2697	1585	2114	2724	1209
ENSG00000187061	5200	183	189	189	98	139	174	329	110	152	256	161
ENSG00000187636	34750	1948	2221	1569	582	2273	1473	1527	1290	2024	1554	1382
ENSG00000126597	1900	30	30	38	47	36	28	18	16	32	20	23
ENSG00000122773	1000	26	35	25	41	56	70	27	49	40	21	36
ENSG00000154260	8650	98	108	138	105	87	96	97	97	148	65	87
ENSG00000104892	1300	48	53	33	46	49	28	38	49	61	31	22
ENSG00000122581	121300	1442	1639	2367	1827	1343	3364	1949	886	1789	2070	1666
ENSG00000119173	10650	109	110	115	126	148	86	92	95	128	70	134
ENSG00000170914	500	15	11	11	50	106	18	58	28	15	39	35
ENSG00000105106	44450	802	868	1337	3451	3749	4773	2619	1738	1384	2329	1124
ENSG00000134467	45500	518	478	659	561	446	499	817	500	947	596	516
ENSG00000152475	60900	2118	2073	1763	942	1784	1740	1978	1281	986	1746	864
ENSG00000100050	1000	19	5	25	73	54	147	52	29	36	28	30
ENSG00000176617	1550	35	22	28	62	20	18	26	28	47	35	35
ENSG00000211126	100	2	1	0	3	2	2	3	0	4	3	2
ENSG00000123737	16150	492	352	414	1442	711	959	1027	554	604	701	624
ENSG00000155158	6200	248	47	152	274	79	151	102	150	194	146	118
ENSG00000106206	2900	32	60	54	43	36	53	49	46	60	41	54
ENSG00000169633	114850	3387	2805	1468	2463	2600	2516	1868	2811	2093	1690	2146
ENSG00000117817	2600	34	24	28	47	22	37	57	58	43	44	35
ENSG00000161148	2250	71	35	68	41	74	59	55	92	60	38	74
ENSG00000185713	1350	23	25	28	20	66	26	8	23	27	14	18
ENSG00000121013	1050	27	12	31	25	34	12	28	19	42	28	17
ENSG00000128761	4400	183	173	160	101	87	147	156	131	180	85	108
ENSG00000110452	6200	112	84	163	137	102	73	140	177	105	100	178
ENSG00000113446	2900	103	61	47	87	124	71	106	70	81	97	58
ENSG00000188142	1350	24	15	5	16	16	21	22	32	15	22	20
ENSG00000178986	750	23	4	6	18	19	17	3	8	16	9	16
ENSG00000193929	3450	35	26	32	53	51	51	22	31	45	44	38
ENSG00000179547	7800	87	58	175	138	103	197	128	171	75	103	153
ENSG00000186626	1850	16	13	48	14	26	27	26	33	25	23	22
ENSG00000233407	4950	73	48	40	32	58	69	66	39	100	58	61
ENSG00000128917	3550	51	59	87	51	109	38	65	86	53	44	68
ENSG00000178547	450	13	29	27	31	14	36	18	32	23	35	22
ENSG00000158816	350	7	13	8	8	26	9	6	6	7	15	9
ENSG00000161735	3200	61	53	56	69	67	91	149	92	105	82	55
ENSG00000183716	157650	2190	3062	4833	3538	1710	4105	3141	2873	4066	3531	3121
ENSG00000223430	16400	240	353	562	253	345	167	352	361	120	236	308
ENSG00000115408	9150	148	124	195	210	358	592	529	270	156	407	284
ENSG00000180043	950	28	35	51	27	11	27	30	49	28	31	32
ENSG00000201813	1950	43	34	37	41	59	34	50	44	49	18	28
ENSG00000134757	49600	872	835	1246	1186	1569	743	1673	1259	953	721	756
ENSG00000249169	900	25	10	16	64	54	94	48	39	32	33	35
ENSG00000116406	282750	5909	1724	4704	4303	6190	3735	3588	5949	2966	6518	5014
ENSG00000180606	9250	250	233	143	141	154	180	246	163	250	165	111
ENSG00000189361	12200	367	235	223	195	544	363	231	104	180	511	429
ENSG00000214010	4000	34	49	86	77	78	79	37	89	117	115	106
ENSG00000150387	53000	1325	902	798	3094	2426	4279	2332	1691	1600	1990	2533
ENSG00000114861	71700	906	781	751	1410	723	898	2006	1214	920	775	714
ENSG00000128639	1250	25	50	22	35	23	43	58	36	46	55	66
ENSG00000234304	218450	9007	2629	10536	5340	4267	4774	4744	5294	7300	2412	4302
ENSG00000157354	21950	240	245	247	669	745	561	1241	446	290	450	491
ENSG00000226279	200	7	4	8	9	8	5	3	14	9	5	12
ENSG00000213294	15800	392	462	348	524	445	251	314	454	424	226	337
ENSG00000212158	22700	401	286	169	271	138	535	540	543	261	211	264
ENSG00000118644	10500	227	114	298	175	314	225	223	275	513	224	307
ENSG00000189728	53750	1662	698	1083	1666	1330	902	1173	854	1068	795	999
ENSG00000247852	76900	1663	538	1820	1853	974	897	1620	1224	1448	1287	1563
ENSG00000117335	950	11	7	26	29	7	41	24	22	16	15	16
ENSG00000172225	10850	92	114	146	400	517	562	399	144	302	219	342
ENSG00000127335	7350	111	130	222	127	125	147	164	197	121	133	166
ENSG00000143531	8200	260	127	189	90	163	206	198	225	97	229	130
ENSG00000158006	350	3	4	7	3	5	2	3	2	9	6	10
ENSG00000136349	13600	405	228	224	288	618	229	162	327	336	224	288
ENSG00000167936	11350	202	164	156	233	203	187	224	100	176	153	316
ENSG00000162393	396000	8038	9073	10458	5997	4111	11708	7597	6741	5126	8404	7050
ENSG00000219778	800	31	16	21	28	53	50	23	31	10	33	23
ENSG00000245507	3650	69	79	30	94	52	104	60	71	59	76	35
ENSG00000141519	19450	250	382	368	400	486	397	303	227	391	379	340
ENSG00000126492	8100	134	315	147	187	91	196	235	161	170	226	91
ENSG00000236433	54350	628	710	941	706	1234	1037	1273	1280	1247	1062	716
ENSG00000104254	115900	3076	1696	1738	1690	2206	2533	1489	1007	1855	1606	1756
ENSG00000249293	1250	22	34	36	27	28	25	28	35	26	26	26
ENSG00000104928	13950	196	182	182	255	203	94	124	241	237	288	210
ENSG00000105318	20750	834	384	825	400	425	787	335	924	891	534	395
ENSG00000220693	2350	27	50	45	42	45	15	55	41	36	28	21
ENSG00000224527	631650	10644	16036	14446	17323	18416	17927	8167	19277	13569	14715	21778
ENSG00000195231	12250	649	348	278	199	369	424	389	300	323	288	420
ENSG00000170566	9800	187	158	301	303	299	151	354	296	293	197	228
ENSG00000142177	200	14	8	3	11	6	8	15	16	21	7	5
ENSG00000149157	1300	39	39	29	29	41	54	74	62	41	27	100
ENSG00000195458	200	1	1	1	0	2	5	1	6	5	1	2
ENSG00000143545	21900	758	387	377	1298	964	759	950	424	463	1040	841
ENSG00000187506	1450	46	40	34	16	25	34	52	21	25	20	53
ENSG00000178296	7950	170	206	263	210	99	120	172	161	270	154	294
ENSG00000182852	14800	321	360	392	1266	1307	1473	662	673	814	658	373
ENSG00000118677	4950	252	242	231	346	677	1042	1054	246	996	155	249
ENSG00000215336	3650	63	31	64	294	350	521	164	176	117	210	99
ENSG00000146328	35100	764	469	851	365	781	531	635	851	1039	915	811
ENSG00000150214	1050	16	8	9	12	31	17	15	25	6	14	20
ENSG00000181719	400	3	6	2	4	3	8	4	9	3	6	2
ENSG00000109720	550	10	8	14	27	27	20	25	12	17	10	30
ENSG00000219091	37000	671	545	679	707	631	589	430	791	584	530	763
ENSG00000129004	115900	2539	1597	3291	1542	2599	1716	3147	2026	2916	3640	1987
ENSG00000224703	3700	35	36	58	48	31	48	27	31	37	32	39
ENSG00000134885	2000	43	36	41	35	85	66	48	87	22	55	72
ENSG00000237150	15200	298	348	317	143	310	324	343	528	279	193	282
ENSG00000192127	350	20	2	15	15	15	11	9	4	14	10	13
ENSG00000170428	2600	37	41	13	42	42	52	69	54	42	98	31
ENSG00000120226	650	5	7	8	15	12	3	3	5	9	5	20
ENSG00000206012	10000	209	214	104	209	133	78	109	115	127	146	262
ENSG00000223952	50	0	2	2	5	0	3	1	1	2	4	0
ENSG00000239185	100	6	3	10	3	11	5	13	16	3	10	9
ENSG00000216333	550	4	1	5	2	7	3	3	4	4	3	2
ENSG00000111947	5750	89	171	102	74	97	121	115	67	109	131	102
ENSG00000139284	26500	490	317	534	298	329	523	541	393	391	395	255
ENSG00000129408	6450	95	90	114	163	139	88	192	157	109	185	122
ENSG00000178975	314400	10419	5063	5899	7023	6696	9450	7841	16035	7529	7700	6544
ENSG00000175780	11500	189	225	80	196	144	173	139	250	93	224	245
ENSG00000123048	850	16	31	14	16	42	18	9	19	4	17	15
ENSG00000216434	2700	76	59	41	57	45	48	73	36	78	51	61
ENSG00000111740	30750	377	401	557	499	385	474	374	652	241	750	516
ENSG00000204389	15550	279	194	185	391	375	467	405	240	301	374	612
ENSG00000197838	692950	12241	10399	6767	9822	8997	7589	7545	10398	6382	8386	10976
ENSG00000154132	10000	164	134	329	298	1518	764	662	444	379	433	494
ENSG00000181582	800	13	18	30	27	37	14	29	12	21	16	12
ENSG00000131145	1700	23	3	26	27	26	9	31	24	14	6	19
ENSG00000139980	30500	680	621	515	697	800	615	651	669	717	631	906
ENSG00000101830	50	2	2	0	2	0	3	1	2	1	1	0
ENSG00000126891	15400	333	436	268	202	326	233	406	216	201	395	254
ENSG00000127418	38700	813	483	833	761	587	862	643	1521	585	587	714
ENSG00000172263	2550	58	24	59	54	61	52	36	64	40	60	43
ENSG00000100422	15300	322	278	277	221	226	242	163	119	262	286	213
ENSG00000153200	102200	1539	751	1404	1165	1870	1940	1969	1492	2454	1089	1602
ENSG00000148144	153850	2850	2272	2861	2746	3353	2188	1221	3203	1653	2828	3440
ENSG00000211173	117350	2253	2654	1948	1912	2852	1965	1667	1863	3395	3478	1555
ENSG00000170436	52950	1295	1405	950	684	951	865	1116	678	1094	1086	644
ENSG00000125855	4000	84	55	127	93	151	119	84	56	90	147	80
ENSG00000194879	850	5	17	22	10	12	19	17	8	10	5	5
ENSG00000234720	150	1	0	2	1	2	2	3	4	3	1	1
ENSG00000146427	191650	3695	8718	5336	6035	3122	4400	9330	6259	4343	3181	6778
ENSG00000240220	69650	802	851	616	1671	788	931	1309	512	1527	891	947
ENSG00000136638	650	14	17	10	13	10	14	7	7	7	14	13
ENSG00000140917	60700	1165	725	1459	905	1112	645	1047	1142	1393	885	1512
ENSG00000203125	4650	31	60	55	53	59	59	40	78	43	59	89
ENSG00000104713	1950	50	40	42	32	30	48	46	57	22	68	36
ENSG00000108886	700	9	17	7	8	16	22	16	7	17	12	6
ENSG00000248222	514200	5098	3466	10088	11989	5617	4005	13738	5234	10098	6505	6623
ENSG00000142772	750	7	9	17	10	6	11	10	7	11	16	5
ENSG00000161079	650	14	14	21	108	67	88	76	27	41	36	18
ENSG00000155167	38650	378	407	430	420	638	563	640	500	795	427	597
ENSG00000232850	30300	606	531	860	506	1061	585	705	438	421	309	536
ENSG00000163544	16700	400	388	361	342	364	498	440	191	430	488	440
ENSG00000161278	1000	8	14	15	18	29	11	20	31	14	11	27
ENSG00000184565	4250	37	102	107	72	122	108	47	49	78	61	155
ENSG00000222716	1500	36	38	36	33	25	40	15	18	30	26	39
ENSG00000213405	5900	50	43	60	50	66	60	61	47	82	54	28
ENSG00000117204	193650	4625	7663	6741	7290	6364	2284	6922	6640	7118	6397	4676
ENSG00000243567	8550	220	436	193	374	364	182	281	248	345	292	352
ENSG00000126725	32550	1036	763	548	888	709	770	455	669	1141	1072	337
ENSG00000154514	1300	34	12	40	26	42	41	30	21	18	12	32
ENSG00000105780	3700	57	49	43	30	83	55	104	49	57	71	54
ENSG00000169689	20150	489	358	352	476	437	397	325	323	645	274	534
ENSG00000183423	62950	1550	2429	2556	5146	8178	9294	6628	3401	4062	2978	3616
ENSG00000209997	5750	156	71	95	181	94	113	72	77	63	46	172
ENSG00000221868	84450	2383	3613	2729	4464	2330	3350	4471	2621	4992	1575	3800
ENSG00000133860	1096850	15961	16598	16466	14850	27793	10718	15079	13275	17093	16691	23952
ENSG00000138206	50	7	2	3	6	6	2	2	5	4	4	1
ENSG00000208042	9100	153	112	96	169	127	178	181	168	216	50	93
ENSG00000179521	39550	456	385	519	529	332	558	671	636	341	489	550
ENSG00000209132	3350	80	67	60	60	100	99	81	87	140	125	102
ENSG00000182582	221400	3177	4588	2453	5483	4624	5536	3562	3638	5440	4088	3164
ENSG00000138303	7300	315	168	73	242	1105	1144	802	374	436	281	287
ENSG00000145408	11800	260	204	323	197	323	164	159	390	306	342	403
ENSG00000102431	350	6	3	4	15	3	5	1	8	12	5	2
ENSG00000153765	61750	1639	975	805	1637	1287	841	748	1036	924	904	906
ENSG00000171818	5200	102	86	74	82	124	116	59	73	63	59	160
ENSG00000159776	12650	566	363	222	275	410	153	251	584	327	231	299
ENSG00000187616	7750	63	71	97	79	87	25	128	88	76	119	55
ENSG00000218795	1400	33	36	31	33	19	26	41	50	32	55	45
ENSG00000178958	7600	103	147	78	135	164	191	162	112	114	155	147
ENSG00000248181	1000	10	12	14	16	5	8	9	10	7	15	17
ENSG00000222736	6400	149	101	101	385	557	289	385	76	206	277	120
ENSG00000224808	89450	1323	1713	2388	1435	1158	1369	1457	1701	1471	1366	645
ENSG00000137351	37800	881	1268	1360	2500	2612	3437	6219	2396	1838	2168	2717
ENSG00000201589	1450	32	23	19	29	11	19	25	19	17	27	25
ENSG00000159477	41000	598	606	399	972	611	553	850	447	668	675	864
ENSG00000131155	3950	66	93	87	90	52	49	72	47	39	72	95
ENSG00000119617	1500	30	46	48	24	35	40	29	30	52	67	33
ENSG00000212230	14500	372	610	580	908	457	486	251	401	364	603	454
ENSG00000226780	37250	508	469	817	998	587	611	784	580	420	553	842
ENSG00000178016	2200	62	42	19	28	40	36	32	40	55	54	36
ENSG00000211447	60200	1450	320	590	646	1581	620	847	986	514	528	1110
ENSG00000125622	9300	130	137	196	58	94	188	210	211	106	162	68
ENSG00000196359	344600	10724	14748	21089	53760	44092	57837	38372	16139	21189	14207	25242
ENSG00000129516	400	9	6	17	3	20	4	9	5	6	8	15
ENSG00000133946	3700	160	49	34	107	117	90	75	77	55	50	82
ENSG00000154003	4750	116	132	53	78	97	72	48	90	73	49	47
ENSG00000157141	1200	16	39	29	21	18	37	21	42	14	15	21
ENSG00000164587	400	14	13	13	7	12	3	10	5	6	7	6
ENSG00000246593	99700	1151	1780	1433	2452	1272	2346	1182	2782	915	1243	1400
ENSG00000185520	13550	215	297	351	242	379	338	353	273	405	306	263
ENSG00000198624	150	11	12	13	4	16	10	27	10	8	10	6
ENSG00000207648	1850	80	54	49	55	51	63	47	47	84	85	52
ENSG00000124990	2700	64	64	52	111	102	48	76	63	96	92	94
ENSG00000245936	13400	295	316	251	255	237	311	485	250	236	373	396
ENSG00000163424	1150	20	25	19	12	35	16	18	13	16	27	17
ENSG00000203739	90650	1439	3215	2136	1503	2713	2231	3009	2162	1808	2369	3573
ENSG00000229448	4950	306	189	168	165	165	163	131	186	174	159	98
ENSG00000140786	149500	1824	2268	2258	2970	2782	2184	3251	2168	1815	2508	1939
ENSG00000199186	11150	498	589	347	450	228	240	285	580	267	502	258
ENSG00000104146	8150	60	68	77	422	483	321	385	104	175	165	141
ENSG00000219335	2500	74	54	111	134	114	82	203	168	55	122	154
ENSG00000232575	21550	238	376	414	2663	1590	806	1377	997	727	523	625
ENSG00000199112	10450	136	168	274	211	210	187	151	173	265	189	220
ENSG00000240307	7050	199	523	160	204	411	180	327	309	121	242	272
ENSG00000167274	41900	945	622	502	527	692	645	712	746	783	602	1195
ENSG00000114626	143050	2250	1237	2389	2482	1284	1608	885	1960	1397	1225	1227
ENSG00000152486	950	5	32	40	13	13	30	29	26	17	12	19
ENSG00000135619	250	5	3	6	29	38	16	20	8	13	12	8
ENSG00000219527	1200	18	27	35	26	24	18	28	16	30	24	21
ENSG00000195580	54300	1631	2610	1086	6813	10831	4291	8407	4350	5052	3607	3669
ENSG00000197590	4700	106	99	36	82	113	87	162	128	97	110	114
ENSG00000210452	1850	38	57	55	26	36	61	27	41	50	43	52
ENSG00000249859	11100	251	411	258	270	226	309	497	266	296	442	305
ENSG00000101296	27400	767	566	535	3452	3243	1145	2594	1567	1597	2064	1696
ENSG00000118474	1050	17	13	16	12	20	21	24	12	18	5	18
ENSG00000205440	1250	24	15	27	108	77	74	88	48	58	39	27
ENSG00000223565	11150	127	100	106	136	125	125	133	78	132	230	154
ENSG00000223370	8500	113	161	145	177	124	305	154	33	55	136	160
ENSG00000120027	2500	35	47	51	31	18	45	16	42	33	71	34
ENSG00000187544	1102950	10423	13335	19335	9532	10760	15604	21249	10162	17443	9970	14155
ENSG00000157257	165950	2612	1367	2518	1564	1747	1693	1390	1618	2069	1689	1612
ENSG00000189708	5400	70	120	71	105	47	162	148	102	76	91	111
ENSG00000238405	32300	599	550	584	416	513	432	428	427	503	409	609
ENSG00000128433	650	12	13	16	10	21	16	13	6	10	7	10
ENSG00000183470	32450	945	1395	760	787	1033	1028	1165	872	671	970	889
