gene_id	SRR493366	SRR493369	SRR493370	SRR493371
ENSG00000141890	864	672	1758	1198
ENSG00000217066	1799	3782	2369	3288
ENSG00000185389	149	58	43	29
ENSG00000229372	254	653	418	388
ENSG00000241966	9	12	9	19
ENSG00000214174	293	326	503	457
ENSG00000108585	671	727	934	891
ENSG00000148731	33	49	43	44
ENSG00000183669	2605	1515	3411	1598
ENSG00000166631	229	100	104	83
ENSG00000122256	375	253	359	301
ENSG00000188048	9244	8599	7494	2715
ENSG00000221862	12	8	8	14
ENSG00000157353	348	1008	363	700
ENSG00000173798	82	64	127	87
ENSG00000156564	3400	5005	3843	3425
ENSG00000248009	218	128	213	195
ENSG00000217738	89	198	225	155
ENSG00000147344	635	483	685	544
ENSG00000196520	7780	9700	5098	7204
ENSG00000177585	67	46	76	58
ENSG00000220910	25	31	32	40
ENSG00000241976	50	49	82	52
ENSG00000167822	1049	1310	2358	768
ENSG00000211089	4	5	6	1
ENSG00000177467	13	25	15	29
ENSG00000169341	65	51	25	40
ENSG00000153464	33	37	15	20
ENSG00000166473	216	62	103	210
ENSG00000211358	49	42	23	18
ENSG00000123280	6	1	1	2
ENSG00000211852	17680	19235	16486	15631
ENSG00000138160	2462	1858	1307	1388
ENSG00000161786	88	71	148	114
ENSG00000100953	58	54	84	50
ENSG00000127108	42	68	45	20
ENSG00000203215	7	5	6	0
ENSG00000242004	9	30	22	33
ENSG00000195771	284	223	309	93
ENSG00000154319	365	451	407	208
ENSG00000138014	2412	4701	2735	5434
ENSG00000208941	98	108	148	242
ENSG00000124809	41	38	56	66
ENSG00000109971	894	1590	1268	1210
ENSG00000114192	2155	256	473	436
ENSG00000229836	14	8	17	11
ENSG00000139496	91	47	37	37
ENSG00000134744	1474	1540	1083	1069
ENSG00000238331	84	53	34	28
ENSG00000147823	259	287	223	357
ENSG00000217675	21	30	32	23
ENSG00000126057	1382	1533	1110	1605
ENSG00000166874	11572	10516	7369	5536
ENSG00000170361	7	4	0	4
ENSG00000128461	26	23	12	15
ENSG00000193685	523	359	1285	547
ENSG00000115557	222	238	500	296
ENSG00000247347	289	239	243	147
ENSG00000103090	17	17	15	8
ENSG00000224671	7	3	3	2
ENSG00000234927	143	63	97	105
ENSG00000204181	1588	1499	942	1067
ENSG00000159099	1782	2095	898	1436
ENSG00000137724	18052	24894	24780	19221
ENSG00000240918	7	4	4	7
ENSG00000203723	365	260	240	287
ENSG00000141572	390	278	232	263
ENSG00000235064	12287	7606	16356	6762
ENSG00000211111	40	45	59	56
ENSG00000175289	2175	3161	1950	3329
ENSG00000141095	7	2	12	7
ENSG00000142858	826	1715	2092	1017
ENSG00000182241	29	29	29	26
ENSG00000147230	25	16	14	21
ENSG00000218083	171	288	404	470
ENSG00000181793	67	92	59	66
ENSG00000192173	201	499	224	386
ENSG00000236286	149	199	155	122
ENSG00000224307	34	51	32	35
ENSG00000248519	1099	689	1086	850
ENSG00000155168	74	109	103	103
ENSG00000113239	51	34	42	41
ENSG00000241001	46	48	27	34
ENSG00000179454	5	9	2	4
ENSG00000166868	18	11	13	10
ENSG00000141792	244	282	216	272
ENSG00000111005	163	293	128	324
ENSG00000105412	113	152	126	104
ENSG00000178618	2465	2259	2969	2612
ENSG00000185057	497	153	183	146
ENSG00000225378	200	165	108	109
ENSG00000134499	289	544	301	394
ENSG00000189375	302	173	349	342
ENSG00000115802	2003	1965	814	1325
ENSG00000239464	34	36	44	52
ENSG00000136269	237	304	171	324
ENSG00000150956	287	220	153	180
ENSG00000230578	156	86	107	104
ENSG00000186586	150	135	154	172
ENSG00000129163	1194	1595	1250	1606
ENSG00000147310	2998	3260	3652	3560
ENSG00000238061	284	232	85	162
ENSG00000165890	215	103	136	102
ENSG00000184506	284	256	361	324
ENSG00000179171	2186	1366	1099	1713
ENSG00000176664	827	603	306	829
ENSG00000248471	3418	5038	7058	7830
ENSG00000126462	14575	7829	5246	8531
ENSG00000197500	1246	2178	2400	964
ENSG00000214528	76	48	53	27
ENSG00000190601	109	79	96	109
ENSG00000186745	67	93	56	65
ENSG00000181362	38	100	58	75
ENSG00000220695	1478	1316	1270	1391
ENSG00000111792	76	72	36	90
ENSG00000173333	970	398	529	343
ENSG00000192068	122	88	103	126
ENSG00000101374	80	44	31	28
ENSG00000136656	3942	1521	2377	2626
ENSG00000178666	8	7	7	17
ENSG00000108990	4973	3143	4209	2302
ENSG00000147384	15	10	8	11
ENSG00000221035	1665	353	469	357
ENSG00000109008	359	204	329	238
ENSG00000100228	480	592	442	277
ENSG00000151564	353	144	173	121
ENSG00000123097	69	30	60	84
ENSG00000226996	128	78	106	120
ENSG00000103716	2247	2750	1390	2517
ENSG00000132043	1780	1374	853	1426
ENSG00000235097	18718	21942	21806	26439
ENSG00000157414	1810	3158	2576	2659
ENSG00000230902	713	689	692	455
ENSG00000228805	425	332	333	450
ENSG00000231811	247	135	288	137
ENSG00000181723	3253	4082	2903	2465
ENSG00000159017	100	88	38	84
ENSG00000166754	201	62	148	149
ENSG00000104402	44	87	85	80
ENSG00000192483	549	852	421	354
ENSG00000156782	42623	84736	37633	36263
ENSG00000210033	160	106	71	149
ENSG00000241765	10	4	4	8
ENSG00000182621	63	36	80	37
ENSG00000106091	829	1670	1980	1292
ENSG00000118427	52	72	117	100
ENSG00000208971	64	50	148	20
ENSG00000213299	1200	530	807	939
ENSG00000190477	234	163	112	234
ENSG00000102070	33	34	34	38
ENSG00000106647	494	573	543	524
ENSG00000174887	17	16	28	16
ENSG00000182793	83	139	105	112
ENSG00000149687	8584	7177	6520	6856
ENSG00000212160	2	5	4	3
ENSG00000146314	5128	4701	2881	6904
ENSG00000175712	2	1	7	4
ENSG00000149775	394	291	328	129
ENSG00000108335	1	3	1	5
ENSG00000232071	97	49	90	63
ENSG00000220436	58	55	20	20
ENSG00000151066	42	49	47	26
ENSG00000159734	43	31	34	37
ENSG00000236196	4027	2538	4717	3502
ENSG00000160224	1554	1066	1140	611
ENSG00000165988	5	4	8	13
ENSG00000186165	6	8	7	4
ENSG00000162367	73	100	112	131
ENSG00000185334	8	6	5	11
ENSG00000168364	9558	8394	10544	5250
ENSG00000214837	4131	4042	3007	3589
ENSG00000205794	456	802	577	689
ENSG00000191892	7	0	3	5
ENSG00000193947	44	33	48	59
ENSG00000219456	1124	1246	770	1182
ENSG00000123316	33	27	7	16
ENSG00000104325	592	645	422	944
ENSG00000192983	471	171	126	139
ENSG00000106447	1404	842	1276	1119
ENSG00000165993	249	130	209	177
ENSG00000147056	137	122	103	85
ENSG00000244475	17	13	27	14
ENSG00000164352	112	261	108	70
ENSG00000223155	95	25	30	39
ENSG00000207815	1150	372	514	759
ENSG00000181247	13	10	10	20
ENSG00000187776	519	1514	1069	977
ENSG00000140434	962	942	1540	986
ENSG00000241942	684	224	435	982
ENSG00000200191	17	7	11	14
ENSG00000239014	13	21	18	20
ENSG00000125573	230	188	262	140
ENSG00000191992	425	252	199	228
ENSG00000113453	31	39	92	101
ENSG00000208020	146	63	69	66
ENSG00000215047	22	37	14	14
ENSG00000154728	14	16	21	24
ENSG00000150523	42	16	21	18
ENSG00000135839	40	37	45	52
ENSG00000106496	250	123	104	112
ENSG00000227193	118	71	36	90
ENSG00000209992	19	26	33	19
ENSG00000247118	1904	599	724	902
ENSG00000223775	215	181	222	189
ENSG00000117261	11	21	26	11
ENSG00000142556	27369	41553	45605	29151
ENSG00000115737	2	0	0	1
ENSG00000134783	955	589	486	765
ENSG00000164608	500	371	349	373
ENSG00000124818	95	31	50	60
ENSG00000194806	13	7	23	20
ENSG00000238304	153	178	85	92
ENSG00000223536	789	1797	1020	1012
ENSG00000210529	1812	627	735	613
ENSG00000103754	465	533	337	553
ENSG00000229278	307	327	301	287
ENSG00000214604	75	106	179	202
ENSG00000121526	672	1104	431	1082
ENSG00000216298	231	227	332	247
ENSG00000224345	190	159	206	150
ENSG00000150213	1899	1475	3278	3665
ENSG00000215516	24	90	70	62
ENSG00000103308	491	157	294	253
ENSG00000242611	173	186	114	67
ENSG00000146390	23	22	21	27
ENSG00000215051	2133	4098	2723	2819
ENSG00000136504	16	31	8	10
ENSG00000200626	103	69	60	60
ENSG00000199691	37	20	35	32
ENSG00000120994	351	394	567	567
ENSG00000103235	511	871	347	529
ENSG00000166936	4073	4316	4195	2648
ENSG00000125544	5118	6282	5063	2851
ENSG00000114181	3039	3236	2364	4290
ENSG00000102924	348	661	406	656
ENSG00000181911	998	1360	1543	1640
ENSG00000145824	44	117	72	134
ENSG00000166956	31	27	29	21
ENSG00000114437	3983	3027	2719	2454
ENSG00000111870	28	30	41	40
ENSG00000218183	395	1160	436	1041
ENSG00000154202	4103	3563	4724	4046
ENSG00000122819	142	204	92	256
ENSG00000124162	3401	1536	2292	4369
ENSG00000204394	351	193	110	154
ENSG00000162625	148	142	128	137
ENSG00000237508	636	970	1209	500
ENSG00000219130	5869	7419	5562	6055
ENSG00000111869	9	8	18	13
ENSG00000228155	880	389	273	323
ENSG00000200179	55	38	43	58
ENSG00000120953	194	473	420	406
ENSG00000185245	490	417	557	1014
ENSG00000168785	4	10	18	15
ENSG00000183284	24	20	25	24
ENSG00000217022	1275	819	886	762
ENSG00000216971	384	627	301	384
ENSG00000224832	56	58	37	74
ENSG00000184630	321	111	149	69
ENSG00000169407	945	825	1539	1143
ENSG00000128407	1127	1202	924	714
ENSG00000245065	4	3	3	1
ENSG00000211668	120	28	67	84
ENSG00000238323	6233	4361	3108	4245
ENSG00000174641	82	106	123	85
ENSG00000169983	52	111	90	91
ENSG00000213946	179	266	146	420
ENSG00000205049	286	303	354	262
ENSG00000141503	411	392	359	229
ENSG00000233153	221	672	325	367
ENSG00000167555	44	21	36	49
ENSG00000181799	1175	154	364	347
ENSG00000119214	483	267	793	1033
ENSG00000113387	315	250	223	220
